Voltage U1	Corriente IA
3.12	0.52
3.15	0.50
3.17	0.54
3.19	0.50
3.22	0.53
3.24	0.50
3.27	0.52
3.29	0.55
3.32	0.56
3.34	0.60
3.36	0.58
3.39	0.57
3.41	0.57
3.44	0.61
3.46	0.58
3.49	0.60
3.51	0.51
3.54	0.52
3.56	0.52
3.58	0.58
3.61	0.54
3.63	0.59
3.66	0.51
3.68	0.58
3.71	0.54
3.73	0.59
3.76	0.54
3.78	0.58
3.80	0.50
3.83	0.57
3.85	0.48
3.88	0.57
3.90	0.50
3.93	0.57
3.95	0.50
3.98	0.57
4.00	0.49
4.02	0.60
4.05	0.52
4.07	0.60
4.10	0.51
4.12	0.59
4.15	0.50
4.17	0.59
4.20	0.48
4.22	0.57
4.24	0.46
4.27	0.56
4.29	0.50
4.32	0.58
4.34	0.49
4.37	0.57
4.39	0.48
4.42	0.59
4.44	0.52
4.46	0.57
4.49	0.48
4.51	0.54
4.54	0.48
4.56	0.56
4.59	0.48
4.61	0.52
4.63	0.45
4.66	0.51
4.68	0.50
4.71	0.56
4.73	0.51
4.76	0.56
4.78	0.51
4.81	0.55
4.83	0.54
4.85	0.56
4.88	0.54
4.90	0.53
4.93	0.49
4.95	0.51
4.98	0.53
5.00	0.53
5.03	0.56
5.05	0.52
5.07	0.53
5.10	0.51
5.12	0.56
5.15	0.56
5.17	0.59
5.20	0.51
5.22	0.55
5.25	0.51
5.27	0.57
5.29	0.52
5.32	0.55
5.34	0.48
5.37	0.53
5.39	0.49
5.42	0.59
5.44	0.52
5.47	0.58
5.49	0.52
5.51	0.58
5.54	0.52
5.56	0.61
5.59	0.54
5.61	0.62
5.64	0.54
5.66	0.59
5.68	0.52
5.71	0.60
5.73	0.51
5.76	0.60
5.78	0.51
5.81	0.59
5.83	0.51
5.86	0.60
5.88	0.53
5.90	0.61
5.93	0.50
5.95	0.59
5.98	0.50
6.00	0.58
6.03	0.49
6.05	0.54
6.08	0.47
6.10	0.55
6.12	0.47
6.15	0.55
6.17	0.47
6.20	0.53
6.22	0.51
6.25	0.58
6.27	0.52
6.30	0.57
6.32	0.52
6.34	0.56
6.37	0.55
6.39	0.57
6.42	0.54
6.44	0.55
6.47	0.51
6.49	0.54
6.52	0.55
6.54	0.57
6.56	0.57
6.59	0.56
6.61	0.58
6.64	0.57
6.66	0.59
6.69	0.59
6.71	0.59
6.73	0.54
6.76	0.54
6.78	0.51
6.81	0.57
6.83	0.54
6.86	0.56
6.88	0.51
6.91	0.58
6.93	0.54
6.95	0.64
6.98	0.59
7.00	0.64
7.03	0.57
7.05	0.63
7.08	0.57
7.10	0.65
7.13	0.54
7.15	0.61
7.17	0.52
7.20	0.59
7.22	0.53
7.25	0.61
7.27	0.54
7.30	0.63
7.32	0.53
7.35	0.65
7.37	0.57
7.39	0.65
7.42	0.56
7.44	0.62
7.47	0.52
7.49	0.63
7.52	0.53
7.54	0.62
7.57	0.52
7.59	0.60
7.61	0.54
7.64	0.63
7.66	0.55
7.69	0.64
7.71	0.56
7.74	0.64
7.76	0.59
7.78	0.66
7.81	0.60
7.83	0.65
7.86	0.57
7.88	0.63
7.91	0.58
7.93	0.63
7.96	0.59
7.98	0.62
8.00	0.59
8.03	0.63
8.05	0.60
8.08	0.67
8.10	0.64
8.13	0.64
8.15	0.62
8.18	0.60
8.20	0.61
8.22	0.62
8.25	0.61
8.27	0.59
8.30	0.58
8.32	0.57
8.35	0.65
8.37	0.64
8.40	0.67
8.42	0.63
8.44	0.67
8.47	0.65
8.49	0.72
8.52	0.68
8.54	0.72
8.57	0.65
8.59	0.70
8.62	0.66
8.64	0.71
8.66	0.65
8.69	0.71
8.71	0.62
8.74	0.70
8.76	0.65
8.79	0.71
8.81	0.69
8.84	0.76
8.86	0.69
8.88	0.77
8.91	0.66
8.93	0.75
8.96	0.67
8.98	0.73
9.01	0.63
9.03	0.71
9.05	0.63
9.08	0.75
9.10	0.66
9.13	0.73
9.15	0.66
9.18	0.76
9.20	0.70
9.23	0.77
9.25	0.68
9.27	0.76
9.30	0.69
9.32	0.77
9.35	0.71
9.37	0.75
9.40	0.69
9.42	0.75
9.45	0.71
9.47	0.79
9.49	0.73
9.52	0.76
9.54	0.74
9.57	0.79
9.59	0.76
9.62	0.81
9.64	0.74
9.67	0.76
9.69	0.73
9.71	0.75
9.74	0.75
9.76	0.76
9.79	0.75
9.81	0.77
9.84	0.75
9.86	0.73
9.89	0.76
9.91	0.76
9.93	0.80
9.96	0.76
9.98	0.78
10.01	0.78
10.03	0.84
10.06	0.82
10.08	0.86
10.10	0.79
10.13	0.84
10.15	0.79
10.18	0.86
10.20	0.81
10.23	0.86
10.25	0.78
10.28	0.88
10.30	0.81
10.32	0.90
10.35	0.83
10.37	0.88
10.40	0.81
10.42	0.89
10.45	0.79
10.47	0.88
10.50	0.79
10.52	0.87
10.54	0.79
10.57	0.87
10.59	0.79
10.62	0.89
10.64	0.80
10.67	0.91
10.69	0.83
10.72	0.92
10.74	0.84
10.76	0.93
10.79	0.84
10.81	0.93
10.84	0.83
10.86	0.92
10.89	0.86
10.91	0.93
10.94	0.84
10.96	0.91
10.98	0.85
11.01	0.96
11.03	0.89
11.06	0.93
11.08	0.87
11.11	0.93
11.13	0.90
11.15	0.96
11.18	0.90
11.20	0.93
11.23	0.87
11.25	0.91
11.28	0.92
11.30	0.95
11.33	0.93
11.35	0.94
11.37	0.92
11.40	0.93
11.42	0.95
11.45	0.94
11.47	0.94
11.50	0.92
11.52	0.92
11.55	0.92
11.57	0.98
11.59	0.96
11.62	1.00
11.64	0.96
11.67	1.00
11.69	0.97
11.72	1.03
11.74	1.01
11.77	1.05
11.79	0.98
11.81	1.05
11.84	0.99
11.86	1.07
11.89	1.01
11.91	1.06
11.94	0.99
11.96	1.05
11.99	0.97
12.01	1.07
12.03	0.99
12.06	1.07
12.08	1.00
12.11	1.09
12.13	1.03
12.16	1.13
12.18	1.04
12.21	1.14
12.23	1.05
12.25	1.14
12.28	1.08
12.30	1.16
12.33	1.07
12.35	1.16
12.38	1.08
12.40	1.18
12.42	1.12
12.45	1.18
12.47	1.12
12.50	1.19
12.52	1.13
12.55	1.22
12.57	1.15
12.60	1.19
12.62	1.12
12.64	1.18
12.67	1.15
12.69	1.20
12.72	1.13
12.74	1.18
12.77	1.13
12.79	1.18
12.82	1.18
12.84	1.22
12.86	1.21
12.89	1.22
12.91	1.19
12.94	1.21
12.96	1.22
12.99	1.24
13.01	1.26
13.04	1.16
13.06	1.17
13.08	1.17
13.11	1.21
13.13	1.22
13.16	1.24
13.18	1.17
13.21	1.28
13.23	1.25
13.26	1.32
13.28	1.28
13.30	1.31
13.33	1.25
13.35	1.31
13.38	1.27
13.40	1.35
13.43	1.27
13.45	1.33
13.47	1.26
13.50	1.33
13.52	1.27
13.55	1.35
13.57	1.28
13.60	1.37
13.62	1.29
13.65	1.35
13.67	1.28
13.69	1.37
13.72	1.30
13.74	1.40
13.77	1.31
13.79	1.40
13.82	1.34
13.84	1.42
13.87	1.35
13.89	1.43
13.91	1.33
13.94	1.43
13.96	1.35
13.99	1.42
14.01	1.35
14.04	1.41
14.06	1.35
14.09	1.43
14.11	1.35
14.13	1.42
14.16	1.33
14.18	1.39
14.21	1.36
14.23	1.43
14.26	1.38
14.28	1.42
14.31	1.36
14.33	1.43
14.35	1.41
14.38	1.43
14.40	1.40
14.43	1.41
14.45	1.37
14.48	1.42
14.50	1.41
14.52	1.44
14.55	1.43
14.57	1.42
14.60	1.43
14.62	1.43
14.65	1.44
14.67	1.45
14.70	1.46
14.72	1.42
14.74	1.44
14.77	1.40
14.79	1.47
14.82	1.43
14.84	1.46
14.87	1.41
14.89	1.45
14.92	1.41
14.94	1.50
14.96	1.45
14.99	1.51
15.01	1.45
15.04	1.51
15.06	1.45
15.09	1.52
15.11	1.44
15.14	1.51
15.16	1.42
15.18	1.48
15.21	1.42
15.23	1.50
15.26	1.44
15.28	1.51
15.31	1.42
15.33	1.52
15.36	1.44
15.38	1.52
15.40	1.44
15.43	1.51
15.45	1.42
15.48	1.51
15.50	1.43
15.53	1.51
15.55	1.42
15.57	1.49
15.60	1.43
15.62	1.52
15.65	1.46
15.67	1.54
15.70	1.46
15.72	1.53
15.75	1.48
15.77	1.56
15.79	1.51
15.82	1.55
15.84	1.47
15.87	1.53
15.89	1.51
15.92	1.56
15.94	1.54
15.97	1.57
15.99	1.54
16.01	1.58
16.04	1.57
16.06	1.62
16.09	1.61
16.11	1.59
16.14	1.58
16.16	1.56
16.19	1.59
16.21	1.60
16.23	1.59
16.26	1.57
16.28	1.58
16.31	1.57
16.33	1.66
16.36	1.65
16.38	1.69
16.41	1.67
16.43	1.72
16.45	1.70
16.48	1.78
16.50	1.73
16.53	1.78
16.55	1.73
16.58	1.78
16.60	1.74
16.63	1.82
16.65	1.76
16.67	1.87
16.70	1.79
16.72	1.87
16.75	1.80
16.77	1.89
16.80	1.84
16.82	1.92
16.84	1.82
16.87	1.92
16.89	1.84
16.92	1.95
16.94	1.89
16.97	1.97
16.99	1.90
17.02	2.00
17.04	1.94
17.06	2.05
17.09	1.98
17.11	2.07
17.14	2.02
17.16	2.12
17.19	2.08
17.21	2.16
17.24	2.08
17.26	2.16
17.28	2.12
17.31	2.19
17.33	2.14
17.36	2.19
17.38	2.14
17.41	2.23
17.43	2.20
17.46	2.28
17.48	2.24
17.50	2.27
17.53	2.25
17.55	2.28
17.58	2.26
17.60	2.31
17.63	2.27
17.65	2.27
17.68	2.27
17.70	2.28
17.72	2.32
17.75	2.34
17.77	2.36
17.80	2.33
17.82	2.34
17.85	2.33
17.87	2.41
17.89	2.39
17.92	2.43
17.94	2.38
17.97	2.44
17.99	2.42
18.02	2.49
18.04	2.44
18.07	2.50
18.09	2.42
18.11	2.48
18.14	2.46
18.16	2.53
18.19	2.47
18.21	2.53
18.24	2.44
18.26	2.54
18.29	2.47
18.31	2.54
18.33	2.48
18.36	2.54
18.38	2.44
18.41	2.53
18.43	2.43
18.46	2.52
18.48	2.43
18.51	2.50
18.53	2.43
18.55	2.53
18.58	2.43
18.60	2.55
18.63	2.45
18.65	2.53
18.68	2.45
18.70	2.54
18.73	2.46
18.75	2.54
18.77	2.42
18.80	2.50
18.82	2.41
18.85	2.49
18.87	2.43
18.90	2.48
18.92	2.41
18.94	2.47
18.97	2.41
18.99	2.50
19.02	2.43
19.04	2.44
19.07	2.38
19.09	2.39
19.12	2.36
19.14	2.41
19.16	2.36
19.19	2.37
19.21	2.33
19.24	2.35
19.26	2.38
19.29	2.40
19.31	2.38
19.34	2.38
19.36	2.35
19.38	2.35
19.41	2.37
19.43	2.36
19.46	2.37
19.48	2.32
19.51	2.30
19.53	2.30
19.56	2.34
19.58	2.31
19.60	2.35
19.63	2.27
19.65	2.32
19.68	2.29
19.70	2.34
19.73	2.30
19.75	2.34
19.78	2.25
19.80	2.32
19.82	2.22
19.85	2.30
19.87	2.22
19.90	2.28
19.92	2.20
19.95	2.27
19.97	2.19
19.99	2.30
20.02	2.22
20.04	2.30
20.07	2.23
20.09	2.31
20.12	2.24
20.14	2.34
20.17	2.24
20.19	2.33
20.21	2.25
20.24	2.32
20.26	2.25
20.29	2.32
20.31	2.24
20.34	2.32
20.36	2.24
20.39	2.34
20.41	2.28
20.43	2.34
20.46	2.30
20.48	2.37
20.51	2.33
20.53	2.41
20.56	2.33
20.58	2.39
20.61	2.33
20.63	2.37
20.65	2.35
20.68	2.40
20.70	2.36
20.73	2.43
20.75	2.40
20.78	2.44
20.80	2.47
20.83	2.52
20.85	2.52
20.87	2.54
20.90	2.52
20.92	2.55
20.95	2.58
20.97	2.58
21.00	2.62
21.02	2.60
21.05	2.61
21.07	2.61
21.09	2.68
21.12	2.68
21.14	2.73
21.17	2.67
21.19	2.78
21.22	2.77
21.24	2.86
21.26	2.84
21.29	2.88
21.31	2.82
21.34	2.91
21.36	2.85
21.39	2.96
21.41	2.90
21.44	2.98
21.46	2.95
21.48	3.06
21.51	3.01
21.53	3.14
21.56	3.08
21.58	3.20
21.61	3.15
21.63	3.26
21.66	3.20
21.68	3.32
21.70	3.24
21.73	3.36
21.75	3.28
21.78	3.41
21.80	3.36
21.83	3.47
21.85	3.43
21.88	3.54
21.90	3.49
21.92	3.65
21.95	3.60
21.97	3.69
22.00	3.64
22.02	3.71
22.05	3.67
22.07	3.78
22.10	3.71
22.12	3.80
22.14	3.74
22.17	3.84
22.19	3.85
22.22	3.94
22.24	3.91
22.27	3.98
22.29	3.94
22.31	4.02
22.34	4.01
22.36	4.06
22.39	4.05
22.41	4.07
22.44	4.06
22.46	4.09
22.49	4.09
22.51	4.13
22.53	4.14
22.56	4.10
22.58	4.12
22.61	4.13
22.63	4.17
22.66	4.23
22.68	4.25
22.71	4.21
22.73	4.26
22.75	4.22
22.78	4.28
22.80	4.25
22.83	4.26
22.85	4.21
22.88	4.24
22.90	4.20
22.93	4.30
22.95	4.23
22.97	4.29
23.00	4.21
23.02	4.27
23.05	4.22
23.07	4.30
23.10	4.21
23.12	4.28
23.15	4.18
23.17	4.25
23.19	4.17
23.22	4.23
23.24	4.13
23.27	4.19
23.29	4.08
23.32	4.16
23.34	4.06
23.36	4.12
23.39	4.06
23.41	4.13
23.44	4.02
23.46	4.09
23.49	3.98
23.51	4.04
23.54	3.94
23.56	3.97
23.58	3.88
23.61	3.95
23.63	3.86
23.66	3.93
23.68	3.82
23.71	3.87
23.73	3.81
23.76	3.86
23.78	3.80
23.80	3.82
23.83	3.73
23.85	3.76
23.88	3.71
23.90	3.74
23.93	3.68
23.95	3.66
23.98	3.61
24.00	3.62
24.02	3.60
24.05	3.62
24.07	3.59
24.10	3.55
24.12	3.55
24.15	3.53
24.17	3.54
24.20	3.52
24.22	3.50
24.24	3.44
24.27	3.44
24.29	3.40
24.32	3.45
24.34	3.39
24.37	3.41
24.39	3.35
24.42	3.38
24.44	3.33
24.46	3.38
24.49	3.32
24.51	3.37
24.54	3.28
24.56	3.33
24.59	3.27
24.61	3.34
24.63	3.27
24.66	3.34
24.68	3.24
24.71	3.31
24.73	3.25
24.76	3.33
24.78	3.27
24.81	3.34
24.83	3.23
24.85	3.34
24.88	3.26
24.90	3.34
24.93	3.27
24.95	3.34
24.98	3.27
25.00	3.37
25.03	3.30
25.05	3.40
25.07	3.29
25.10	3.38
25.12	3.32
25.15	3.42
25.17	3.36
25.20	3.44
25.22	3.36
25.25	3.46
25.27	3.42
25.29	3.50
25.32	3.45
25.34	3.52
25.37	3.47
25.39	3.57
25.42	3.55
25.44	3.63
25.47	3.61
25.49	3.66
25.51	3.64
25.54	3.72
25.56	3.71
25.59	3.79
25.61	3.79
25.64	3.82
25.66	3.83
25.68	3.89
25.71	3.92
25.73	3.97
25.76	3.96
25.78	3.95
25.81	3.96
25.83	3.97
25.86	4.06
25.88	4.08
25.90	4.14
25.93	4.18
25.95	4.28
25.98	4.32
26.00	4.44
26.03	4.43
26.05	4.52
26.08	4.50
26.10	4.61
26.12	4.62
26.15	4.72
26.17	4.69
26.20	4.80
26.22	4.76
26.25	4.89
26.27	4.87
26.30	4.99
26.32	4.98
26.34	5.11
26.37	5.09
26.39	5.23
26.42	5.20
26.44	5.35
26.47	5.32
26.49	5.45
26.52	5.42
26.54	5.53
26.56	5.49
26.59	5.64
26.61	5.60
26.64	5.74
26.66	5.72
26.69	5.86
26.71	5.86
26.73	6.00
26.76	5.94
26.78	6.08
26.81	6.05
26.83	6.18
26.86	6.17
26.88	6.26
26.91	6.23
26.93	6.34
26.95	6.32
26.98	6.45
27.00	6.43
27.03	6.50
27.05	6.50
27.08	6.58
27.10	6.58
27.13	6.68
27.15	6.65
27.17	6.70
27.20	6.69
27.22	6.74
27.25	6.76
27.27	6.81
27.30	6.80
27.32	6.83
27.35	6.83
27.37	6.83
27.39	6.87
27.42	6.88
27.44	6.91
27.47	6.89
27.49	6.89
27.52	6.89
27.54	6.95
27.57	6.94
27.59	6.98
27.61	6.92
27.64	6.96
27.66	6.91
27.69	6.96
27.71	6.90
27.74	6.92
27.76	6.81
27.78	6.86
27.81	6.77
27.83	6.83
27.86	6.74
27.88	6.78
27.91	6.68
27.93	6.73
27.96	6.62
27.98	6.68
28.00	6.55
28.03	6.59
28.05	6.47
28.08	6.51
28.10	6.39
28.13	6.45
28.15	6.32
28.18	6.38
28.20	6.25
28.22	6.28
28.25	6.16
28.27	6.22
28.30	6.08
28.32	6.14
28.35	6.01
28.37	6.06
28.40	5.95
28.42	5.97
28.44	5.86
28.47	5.88
28.49	5.75
28.52	5.81
28.54	5.68
28.57	5.69
28.59	5.58
28.62	5.59
28.64	5.51
28.66	5.53
28.69	5.43
28.71	5.44
28.74	5.32
28.76	5.33
28.79	5.29
28.81	5.29
28.84	5.22
28.86	5.20
28.88	5.13
28.91	5.14
28.93	5.10
28.96	5.08
28.98	5.06
29.01	5.01
29.03	4.97
29.05	4.98
29.08	4.98
29.10	4.95
29.13	4.94
29.15	4.86
29.18	4.87
29.20	4.82
29.23	4.82
29.25	4.78
29.27	4.81
29.30	4.73
29.32	4.77
29.35	4.72
29.37	4.79
29.40	4.74
29.42	4.76
29.45	4.69
29.47	4.74
29.49	4.68
29.52	4.76
29.54	4.68
29.57	4.76
29.59	4.69
29.62	4.76
29.64	4.71
29.67	4.82
29.69	4.72
29.71	4.82
29.74	4.73
29.76	4.83
29.79	4.78
29.81	4.89
29.84	4.82
29.86	4.93
29.89	4.85
29.91	4.99
29.93	4.92
29.96	5.01
29.98	4.94
30.01	5.02
30.03	4.97
30.06	5.09
30.08	5.03
30.10	5.14
30.13	5.10
30.15	5.21
30.18	5.21
30.20	5.33
30.23	5.31
30.25	5.43
30.28	5.41
30.30	5.50
30.32	5.51
30.35	5.60
30.37	5.59
30.40	5.66
30.42	5.65
30.45	5.74
30.47	5.78
30.50	5.89
30.52	5.95
30.54	6.03
30.57	6.07
30.59	6.16
30.62	6.23
30.64	6.33
30.67	6.39
30.69	6.40
30.72	6.46
30.74	6.50
30.76	6.60
30.79	6.67
30.81	6.75
30.84	6.78
30.86	6.87
30.89	6.93
30.91	7.09
30.94	7.14
30.96	7.26
30.98	7.29
31.01	7.41
31.03	7.46
31.06	7.62
31.08	7.62
31.11	7.75
31.13	7.75
31.15	7.89
31.18	7.92
31.20	8.09
31.23	8.09
31.25	8.29
31.28	8.30
31.30	8.48
31.33	8.49
31.35	8.66
31.37	8.68
31.40	8.85
31.42	8.82
31.45	8.99
31.47	8.97
31.50	9.15
31.52	9.15
31.55	9.30
31.57	9.31
31.59	9.48
31.62	9.48
31.64	9.66
31.67	9.66
31.69	9.81
31.72	9.83
31.74	9.98
31.77	9.98
31.79	10.11
31.81	10.09
31.84	10.21
31.86	10.23
31.89	10.34
31.91	10.34
31.94	10.44
31.96	10.42
31.99	10.56
32.01	10.56
32.03	10.66
32.06	10.64
32.08	10.70
32.11	10.70
32.13	10.75
32.16	10.73
32.18	10.78
32.20	10.75
32.23	10.75
32.25	10.74
32.28	10.74
32.30	10.78
32.33	10.78
32.35	10.77
32.38	10.76
32.40	10.76
32.42	10.73
32.45	10.77
32.47	10.73
32.50	10.74
32.52	10.66
32.55	10.66
32.57	10.61
32.60	10.63
32.62	10.53
32.64	10.53
32.67	10.41
32.69	10.41
32.72	10.33
32.74	10.35
32.77	10.24
32.79	10.24
32.82	10.11
32.84	10.14
32.86	10.02
32.89	10.00
32.91	9.86
32.94	9.85
32.96	9.69
32.99	9.68
33.01	9.51
33.04	9.51
33.06	9.35
33.08	9.34
33.11	9.19
33.13	9.20
33.16	9.04
33.18	9.10
33.21	8.94
33.23	8.95
33.26	8.79
33.28	8.79
33.30	8.63
33.33	8.63
33.35	8.42
33.38	8.42
33.40	8.25
33.43	8.27
33.45	8.14
33.47	8.14
33.50	8.00
33.52	8.00
33.55	7.88
33.57	7.92
33.60	7.79
33.62	7.76
33.65	7.64
33.67	7.60
33.69	7.50
33.72	7.50
33.74	7.37
33.77	7.34
33.79	7.24
33.82	7.23
33.84	7.19
33.87	7.18
33.89	7.11
33.91	7.10
33.94	7.04
33.96	7.01
33.99	6.99
34.01	6.96
34.04	6.94
34.06	6.87
34.09	6.82
34.11	6.78
34.13	6.81
34.16	6.77
34.18	6.78
34.21	6.71
34.23	6.74
34.26	6.71
34.28	6.77
34.31	6.75
34.33	6.79
34.35	6.72
34.38	6.78
34.40	6.72
34.43	6.80
34.45	6.75
34.48	6.80
34.50	6.75
34.52	6.83
34.55	6.79
34.57	6.92
34.60	6.87
34.62	6.97
34.65	6.93
34.67	7.04
34.70	7.00
34.72	7.13
34.74	7.08
34.77	7.21
34.79	7.17
34.82	7.29
34.84	7.26
34.87	7.39
34.89	7.34
34.92	7.47
34.94	7.43
34.96	7.58
34.99	7.56
35.01	7.70
35.04	7.71
35.06	7.86
35.09	7.86
35.11	8.02
35.14	8.01
35.16	8.14
35.18	8.14
35.21	8.26
35.23	8.28
35.26	8.42
35.28	8.43
35.31	8.57
35.33	8.59
35.36	8.72
35.38	8.80
35.40	8.93
35.43	8.99
35.45	9.11
35.48	9.17
35.50	9.31
35.53	9.42
35.55	9.53
35.57	9.63
35.60	9.71
35.62	9.79
35.65	9.88
35.67	9.99
35.70	10.09
35.72	10.20
35.75	10.25
35.77	10.42
35.79	10.51
35.82	10.69
35.84	10.80
35.87	10.94
35.89	10.98
35.92	11.13
35.94	11.18
35.97	11.38
35.99	11.42
36.01	11.58
36.04	11.63
36.06	11.84
36.09	11.91
36.11	12.13
36.14	12.18
36.16	12.39
36.19	12.45
36.21	12.65
36.23	12.69
36.26	12.90
36.28	12.92
36.31	13.11
36.33	13.12
36.36	13.31
36.38	13.34
36.41	13.54
36.43	13.58
36.45	13.79
36.48	13.83
36.50	14.05
36.53	14.07
36.55	14.26
36.58	14.29
36.60	14.43
36.62	14.44
36.65	14.61
36.67	14.59
36.70	14.74
36.72	14.72
36.75	14.86
36.77	14.90
36.80	15.05
36.82	15.04
36.84	15.18
36.87	15.18
36.89	15.32
36.92	15.31
36.94	15.41
36.97	15.40
36.99	15.47
37.02	15.43
37.04	15.50
37.06	15.46
37.09	15.53
37.11	15.51
37.14	15.53
37.16	15.49
37.19	15.50
37.21	15.47
37.24	15.51
37.26	15.45
37.28	15.40
37.31	15.35
37.33	15.29
37.36	15.27
37.38	15.22
37.41	15.15
37.43	15.08
37.46	15.01
37.48	14.92
37.50	14.92
37.53	14.83
37.55	14.77
37.58	14.64
37.60	14.57
37.63	14.47
37.65	14.46
37.68	14.32
37.70	14.27
37.72	14.11
37.75	14.07
37.77	13.96
37.80	13.90
37.82	13.72
37.85	13.66
37.87	13.47
37.89	13.41
37.92	13.22
37.94	13.16
37.97	13.01
37.99	12.97
38.02	12.76
38.04	12.72
38.07	12.52
38.09	12.51
38.11	12.31
38.14	12.26
38.16	12.04
38.19	11.98
38.21	11.77
38.24	11.76
38.26	11.55
38.29	11.51
38.31	11.30
38.33	11.29
38.36	11.13
38.38	11.11
38.41	10.90
38.43	10.88
38.46	10.71
38.48	10.72
38.51	10.57
38.53	10.52
38.55	10.35
38.58	10.34
38.60	10.21
38.63	10.19
38.65	10.05
38.68	10.02
38.70	9.91
38.73	9.89
38.75	9.80
38.77	9.79
38.80	9.70
38.82	9.66
38.85	9.56
38.87	9.55
38.90	9.52
38.92	9.51
38.94	9.45
38.97	9.43
38.99	9.40
39.02	9.38
39.04	9.40
39.07	9.37
39.09	9.39
39.12	9.36
39.14	9.34
39.16	9.33
39.19	9.39
39.21	9.37
39.24	9.42
39.26	9.36
39.29	9.40
39.31	9.40
39.34	9.49
39.36	9.46
39.38	9.52
39.41	9.47
39.43	9.60
39.46	9.57
39.48	9.68
39.51	9.65
39.53	9.77
39.56	9.75
39.58	9.88
39.60	9.87
39.63	10.03
39.65	10.01
39.68	10.16
39.70	10.16
39.73	10.31
39.75	10.31
39.78	10.46
39.80	10.45
39.82	10.63
39.85	10.64
39.87	10.78
39.90	10.81
39.92	10.99
39.95	11.01
39.97	11.19
39.99	11.19
40.02	11.39
40.04	11.44
40.07	11.59
40.09	11.62
40.12	11.79
40.14	11.82
40.17	12.02
40.19	12.05
40.21	12.20
40.24	12.27
40.26	12.45
40.29	12.53
40.31	12.72
40.34	12.81
40.36	13.00
40.39	13.07
40.41	13.25
40.43	13.37
40.46	13.55
40.48	13.65
40.51	13.79
40.53	13.89
40.56	14.06
40.58	14.19
40.61	14.37
40.63	14.52
40.65	14.67
40.68	14.83
40.70	15.02
40.73	15.23
40.75	15.39
40.78	15.56
40.80	15.66
40.83	15.83
40.85	15.94
40.87	16.12
40.90	16.24
40.92	16.43
40.95	16.52
40.97	16.73
41.00	16.84
41.02	17.09
41.05	17.21
41.07	17.41
41.09	17.50
41.12	17.70
41.14	17.79
41.17	18.05
41.19	18.11
41.22	18.32
41.24	18.38
41.26	18.59
41.29	18.70
41.31	18.92
41.34	18.98
41.36	19.21
41.39	19.27
41.41	19.49
41.44	19.56
41.46	19.77
41.48	19.81
41.51	20.01
41.53	20.03
41.56	20.24
41.58	20.26
41.61	20.42
41.63	20.43
41.66	20.58
41.68	20.58
41.70	20.77
41.73	20.75
41.75	20.89
41.78	20.88
41.80	21.00
41.83	21.00
41.85	21.12
41.88	21.09
41.90	21.21
41.92	21.15
41.95	21.25
41.97	21.22
42.00	21.30
42.02	21.27
42.05	21.30
42.07	21.21
42.10	21.25
42.12	21.18
42.14	21.20
42.17	21.14
42.19	21.11
42.22	21.04
42.24	21.03
42.27	20.96
42.29	20.95
42.31	20.86
42.34	20.77
42.36	20.68
42.39	20.58
42.41	20.50
42.44	20.40
42.46	20.28
42.49	20.13
42.51	20.02
42.53	19.88
42.56	19.82
42.58	19.67
42.61	19.58
42.63	19.43
