Voltage U1	Corriente IA
5.10	0.52
5.12	0.44
5.15	0.52
5.17	0.46
5.20	0.53
5.22	0.45
5.25	0.51
5.27	0.42
5.29	0.50
5.32	0.41
5.34	0.50
5.37	0.41
5.39	0.50
5.42	0.42
5.44	0.50
5.47	0.41
5.49	0.54
5.51	0.44
5.54	0.53
5.56	0.44
5.59	0.52
5.61	0.45
5.64	0.55
5.66	0.43
5.68	0.52
5.71	0.44
5.73	0.52
5.76	0.47
5.78	0.54
5.81	0.45
5.83	0.53
5.86	0.45
5.88	0.55
5.90	0.48
5.93	0.51
5.95	0.44
5.98	0.49
6.00	0.45
6.03	0.53
6.05	0.46
6.08	0.49
6.10	0.44
6.12	0.48
6.15	0.48
6.17	0.50
6.20	0.45
6.22	0.47
6.25	0.45
6.27	0.46
6.30	0.48
6.32	0.49
6.34	0.51
6.37	0.49
6.39	0.47
6.42	0.46
6.44	0.50
6.47	0.48
6.49	0.52
6.52	0.45
6.54	0.48
6.56	0.45
6.59	0.51
6.61	0.47
6.64	0.52
6.66	0.42
6.69	0.49
6.71	0.43
6.73	0.51
6.76	0.45
6.78	0.49
6.81	0.41
6.83	0.49
6.86	0.41
6.88	0.50
6.91	0.42
6.93	0.50
6.95	0.45
6.98	0.53
7.00	0.45
7.03	0.55
7.05	0.45
7.08	0.54
7.10	0.44
7.13	0.50
7.15	0.42
7.17	0.50
7.20	0.41
7.22	0.51
7.25	0.43
7.27	0.53
7.30	0.46
7.32	0.54
7.35	0.47
7.37	0.54
7.39	0.46
7.42	0.54
7.44	0.46
7.47	0.51
7.49	0.43
7.52	0.48
7.54	0.43
7.57	0.49
7.59	0.43
7.61	0.47
7.64	0.42
7.66	0.46
7.69	0.45
7.71	0.50
7.74	0.47
7.76	0.48
7.78	0.46
7.81	0.47
7.83	0.48
7.86	0.49
7.88	0.50
7.91	0.48
7.93	0.47
7.96	0.48
7.98	0.52
8.00	0.52
8.03	0.55
8.05	0.49
8.08	0.53
8.10	0.50
8.13	0.55
8.15	0.51
8.18	0.53
8.20	0.45
8.22	0.51
8.25	0.45
8.27	0.52
8.30	0.46
8.32	0.51
8.35	0.44
8.37	0.51
8.40	0.45
8.42	0.55
8.44	0.48
8.47	0.56
8.49	0.48
8.52	0.56
8.54	0.48
8.57	0.57
8.59	0.46
8.62	0.55
8.64	0.43
8.66	0.53
8.69	0.45
8.71	0.54
8.74	0.45
8.76	0.53
8.79	0.43
8.81	0.56
8.84	0.48
8.86	0.54
8.88	0.46
8.91	0.52
8.93	0.45
8.96	0.54
8.98	0.45
9.01	0.51
9.03	0.42
9.05	0.49
9.08	0.45
9.10	0.52
9.13	0.47
9.15	0.53
9.18	0.47
9.20	0.54
9.23	0.51
9.25	0.56
9.27	0.53
9.30	0.54
9.32	0.48
9.35	0.52
9.37	0.51
9.40	0.52
9.42	0.52
9.45	0.50
9.47	0.50
9.49	0.49
9.52	0.51
9.54	0.55
9.57	0.56
9.59	0.51
9.62	0.53
9.64	0.48
9.67	0.55
9.69	0.51
9.71	0.52
9.74	0.45
9.76	0.49
9.79	0.44
9.81	0.54
9.84	0.48
9.86	0.54
9.89	0.49
9.91	0.56
9.93	0.51
9.96	0.60
9.98	0.52
10.01	0.60
10.03	0.51
10.06	0.57
10.08	0.49
10.10	0.56
10.13	0.48
10.15	0.56
10.18	0.47
10.20	0.56
10.23	0.48
10.25	0.57
10.28	0.52
10.30	0.59
10.32	0.50
10.35	0.59
10.37	0.48
10.40	0.57
10.42	0.48
10.45	0.53
10.47	0.46
10.50	0.55
10.52	0.48
10.54	0.57
10.57	0.48
10.59	0.55
10.62	0.51
10.64	0.59
10.67	0.52
10.69	0.58
10.72	0.51
10.74	0.57
10.76	0.54
10.79	0.57
10.81	0.55
10.84	0.57
10.86	0.52
10.89	0.57
10.91	0.56
10.94	0.60
10.96	0.58
10.98	0.56
11.01	0.57
11.03	0.58
11.06	0.59
11.08	0.60
11.11	0.59
11.13	0.55
11.15	0.56
11.18	0.52
11.20	0.58
11.23	0.54
11.25	0.56
11.28	0.53
11.30	0.58
11.33	0.54
11.35	0.63
11.37	0.58
11.40	0.64
11.42	0.58
11.45	0.63
11.47	0.57
11.50	0.66
11.52	0.57
11.55	0.65
11.57	0.54
11.59	0.62
11.62	0.55
11.64	0.63
11.67	0.56
11.69	0.64
11.72	0.55
11.74	0.67
11.77	0.58
11.79	0.69
11.81	0.60
11.84	0.65
11.86	0.55
11.89	0.64
11.91	0.53
11.94	0.63
11.96	0.53
11.99	0.60
12.01	0.56
12.03	0.66
12.06	0.58
12.08	0.66
12.11	0.57
12.13	0.65
12.16	0.59
12.18	0.67
12.21	0.60
12.23	0.66
12.25	0.59
12.28	0.66
12.30	0.61
12.33	0.67
12.35	0.62
12.38	0.65
12.40	0.60
12.42	0.64
12.45	0.61
12.47	0.69
12.50	0.66
12.52	0.67
12.55	0.65
12.57	0.64
12.60	0.66
12.62	0.68
12.64	0.66
12.67	0.63
12.69	0.62
12.72	0.60
12.74	0.68
12.77	0.66
12.79	0.68
12.82	0.63
12.84	0.66
12.86	0.64
12.89	0.71
12.91	0.66
12.94	0.71
12.96	0.64
12.99	0.70
13.01	0.66
13.04	0.72
13.06	0.65
13.08	0.71
13.11	0.62
13.13	0.71
13.16	0.64
13.18	0.73
13.21	0.70
13.23	0.77
13.26	0.68
13.28	0.77
13.30	0.66
13.33	0.75
13.35	0.66
13.38	0.73
13.40	0.65
13.43	0.73
13.45	0.64
13.47	0.77
13.50	0.67
13.52	0.76
13.55	0.67
13.57	0.77
13.60	0.70
13.62	0.79
13.65	0.69
13.67	0.77
13.69	0.70
13.72	0.80
13.74	0.74
13.77	0.78
13.79	0.71
13.82	0.78
13.84	0.74
13.87	0.81
13.89	0.74
13.91	0.77
13.94	0.74
13.96	0.79
13.99	0.76
14.01	0.81
14.04	0.76
14.06	0.78
14.09	0.75
14.11	0.77
14.13	0.78
14.16	0.79
14.18	0.77
14.21	0.78
14.23	0.77
14.26	0.76
14.28	0.79
14.31	0.79
14.33	0.82
14.35	0.78
14.38	0.78
14.40	0.77
14.43	0.83
14.45	0.80
14.48	0.84
14.50	0.76
14.52	0.80
14.55	0.77
14.57	0.83
14.60	0.78
14.62	0.84
14.65	0.75
14.67	0.86
14.70	0.80
14.72	0.89
14.74	0.83
14.77	0.89
14.79	0.81
14.82	0.90
14.84	0.80
14.87	0.89
14.89	0.79
14.92	0.87
14.94	0.78
14.96	0.87
14.99	0.78
15.01	0.89
15.04	0.80
15.06	0.90
15.09	0.81
15.11	0.89
15.14	0.81
15.16	0.90
15.18	0.80
15.21	0.89
15.23	0.80
15.26	0.90
15.28	0.83
15.31	0.90
15.33	0.81
15.36	0.89
15.38	0.82
15.40	0.92
15.43	0.84
15.45	0.88
15.48	0.82
15.50	0.88
15.53	0.84
15.55	0.91
15.57	0.85
15.60	0.88
15.62	0.82
15.65	0.87
15.67	0.87
15.70	0.90
15.72	0.87
15.75	0.88
15.77	0.85
15.79	0.88
15.82	0.89
15.84	0.90
15.87	0.91
15.89	0.89
15.92	0.88
15.94	0.88
15.97	0.91
15.99	0.90
16.01	0.93
16.04	0.87
16.06	0.90
16.09	0.88
16.11	0.93
16.14	0.90
16.16	0.93
16.19	0.85
16.21	0.91
16.23	0.86
16.26	0.94
16.28	0.88
16.31	0.92
16.33	0.85
16.36	0.91
16.38	0.83
16.41	0.93
16.43	0.86
16.45	0.95
16.48	0.87
16.50	0.95
16.53	0.89
16.55	0.99
16.58	0.88
16.60	0.98
16.63	0.87
16.65	0.96
16.67	0.90
16.70	0.99
16.72	0.90
16.75	0.99
16.77	0.90
16.80	1.01
16.82	0.93
16.84	1.00
16.87	0.92
16.89	0.99
16.92	0.91
16.94	1.01
16.97	0.93
16.99	0.99
17.02	0.91
17.04	0.98
17.06	0.95
17.09	1.00
17.11	0.95
17.14	1.01
17.16	0.95
17.19	1.01
17.21	0.98
17.24	1.02
17.26	1.01
17.28	1.01
17.31	0.97
17.33	1.00
17.36	1.01
17.38	1.03
17.41	1.05
17.43	1.04
17.46	1.05
17.48	1.04
17.50	1.08
17.53	1.09
17.55	1.11
17.58	1.04
17.60	1.06
17.63	1.03
17.65	1.09
17.68	1.07
17.70	1.09
17.72	1.04
17.75	1.08
17.77	1.04
17.80	1.13
17.82	1.05
17.85	1.10
17.87	1.03
17.89	1.09
17.92	1.04
17.94	1.14
17.97	1.06
17.99	1.15
18.02	1.07
18.04	1.14
18.07	1.07
18.09	1.17
18.11	1.08
18.14	1.18
18.16	1.09
18.19	1.19
18.21	1.11
18.24	1.21
18.26	1.13
18.29	1.22
18.31	1.12
18.33	1.22
18.36	1.13
18.38	1.21
18.41	1.12
18.43	1.20
18.46	1.12
18.48	1.22
18.51	1.14
18.53	1.22
18.55	1.12
18.58	1.19
18.60	1.15
18.63	1.24
18.65	1.17
18.68	1.23
18.70	1.16
18.73	1.24
18.75	1.21
18.77	1.26
18.80	1.22
18.82	1.24
18.85	1.19
18.87	1.26
18.90	1.24
18.92	1.28
18.94	1.26
18.97	1.25
18.99	1.25
19.02	1.26
19.04	1.25
19.07	1.27
19.09	1.27
19.12	1.24
19.14	1.25
19.16	1.22
19.19	1.27
19.21	1.25
19.24	1.28
19.26	1.23
19.29	1.25
19.31	1.22
19.34	1.30
19.36	1.26
19.38	1.31
19.41	1.23
19.43	1.30
19.46	1.27
19.48	1.36
19.51	1.28
19.53	1.34
19.56	1.26
19.58	1.33
19.60	1.28
19.63	1.35
19.65	1.27
19.68	1.36
19.70	1.27
19.73	1.37
19.75	1.30
19.78	1.37
19.80	1.29
19.82	1.37
19.85	1.27
19.87	1.36
19.90	1.26
19.92	1.35
19.95	1.25
19.97	1.32
19.99	1.25
20.02	1.34
20.04	1.26
20.07	1.37
20.09	1.27
20.12	1.36
20.14	1.28
20.17	1.37
20.19	1.29
20.21	1.36
20.24	1.25
20.26	1.33
20.29	1.27
20.31	1.35
20.34	1.31
20.36	1.36
20.39	1.29
20.41	1.36
20.43	1.33
20.46	1.40
20.48	1.34
20.51	1.33
20.53	1.29
20.56	1.31
20.58	1.30
20.61	1.33
20.63	1.31
20.65	1.31
20.68	1.29
20.70	1.30
20.73	1.34
20.75	1.33
20.78	1.34
20.80	1.32
20.83	1.33
20.85	1.32
20.87	1.36
20.90	1.34
20.92	1.38
20.95	1.32
20.97	1.34
21.00	1.31
21.02	1.38
21.05	1.34
21.07	1.40
21.09	1.32
21.12	1.38
21.14	1.32
21.17	1.39
21.19	1.34
21.22	1.40
21.24	1.30
21.26	1.39
21.29	1.30
21.31	1.39
21.34	1.32
21.36	1.40
21.39	1.30
21.41	1.38
21.44	1.29
21.46	1.40
21.48	1.31
21.51	1.40
21.53	1.33
21.56	1.43
21.58	1.35
21.61	1.45
21.63	1.36
21.66	1.44
21.68	1.35
21.70	1.43
21.73	1.37
21.75	1.44
21.78	1.36
21.80	1.46
21.83	1.41
21.85	1.50
21.88	1.45
21.90	1.51
21.92	1.47
21.95	1.53
21.97	1.47
22.00	1.55
22.02	1.48
22.05	1.51
22.07	1.47
22.10	1.51
22.12	1.49
22.14	1.55
22.17	1.51
22.19	1.55
22.22	1.52
22.24	1.55
22.27	1.58
22.29	1.61
22.31	1.60
22.34	1.59
22.36	1.58
22.39	1.59
22.41	1.62
22.44	1.61
22.46	1.63
22.49	1.60
22.51	1.62
22.53	1.62
22.56	1.68
22.58	1.67
22.61	1.71
22.63	1.65
22.66	1.73
22.68	1.70
22.71	1.77
22.73	1.72
22.75	1.77
22.78	1.70
22.80	1.78
22.83	1.71
22.85	1.80
22.88	1.72
22.90	1.80
22.93	1.74
22.95	1.82
22.97	1.75
23.00	1.86
23.02	1.78
23.05	1.88
23.07	1.79
23.10	1.88
23.12	1.80
23.15	1.90
23.17	1.80
23.19	1.91
23.22	1.80
23.24	1.90
23.27	1.83
23.29	1.93
23.32	1.85
23.34	1.93
23.36	1.84
23.39	1.97
23.41	1.90
23.44	1.98
23.46	1.89
23.49	1.96
23.51	1.88
23.54	1.97
23.56	1.89
23.58	1.95
23.61	1.87
23.63	1.92
23.66	1.90
23.68	1.97
23.71	1.90
23.73	1.97
23.76	1.91
23.78	1.98
23.80	1.97
23.83	2.00
23.85	1.97
23.88	1.99
23.90	1.93
23.93	1.98
23.95	1.96
23.98	1.96
24.00	1.96
24.02	1.95
24.05	1.94
24.07	1.92
24.10	1.93
24.12	1.95
24.15	1.97
24.17	1.91
24.20	1.93
24.22	1.88
24.24	1.94
24.27	1.91
24.29	1.93
24.32	1.87
24.34	1.91
24.37	1.87
24.39	1.96
24.42	1.90
24.44	1.94
24.46	1.88
24.49	1.95
24.51	1.89
24.54	1.97
24.56	1.89
24.59	1.96
24.61	1.88
24.63	1.94
24.66	1.86
24.68	1.93
24.71	1.84
24.73	1.92
24.76	1.83
24.78	1.91
24.81	1.82
24.83	1.91
24.85	1.86
24.88	1.93
24.90	1.83
24.93	1.92
24.95	1.81
24.98	1.89
25.00	1.79
25.03	1.84
25.05	1.76
25.07	1.85
25.10	1.78
25.12	1.87
25.15	1.77
25.17	1.84
25.20	1.80
25.22	1.88
25.25	1.82
25.27	1.87
25.29	1.80
25.32	1.86
25.34	1.82
25.37	1.87
25.39	1.83
25.42	1.84
25.44	1.79
25.47	1.85
25.49	1.83
25.51	1.88
25.54	1.85
25.56	1.84
25.59	1.85
25.61	1.86
25.64	1.85
25.66	1.87
25.68	1.84
25.71	1.82
25.73	1.83
25.76	1.80
25.78	1.86
25.81	1.83
25.83	1.85
25.86	1.82
25.88	1.84
25.90	1.81
25.93	1.89
25.95	1.85
25.98	1.92
26.00	1.86
26.03	1.91
26.05	1.87
26.08	1.96
26.10	1.89
26.12	1.95
26.15	1.86
26.17	1.93
26.20	1.87
26.22	1.96
26.25	1.90
26.27	1.98
26.30	1.91
26.32	2.05
26.34	1.99
26.37	2.10
26.39	2.03
26.42	2.10
26.44	2.02
26.47	2.11
26.49	2.01
26.52	2.11
26.54	2.01
26.56	2.11
26.59	2.05
26.61	2.16
26.64	2.09
26.66	2.19
26.69	2.11
26.71	2.22
26.73	2.16
26.76	2.25
26.78	2.19
26.81	2.28
26.83	2.20
26.86	2.30
26.88	2.23
26.91	2.32
26.93	2.28
26.95	2.35
26.98	2.31
27.00	2.39
27.03	2.34
27.05	2.45
27.08	2.41
27.10	2.44
27.13	2.41
27.15	2.45
27.17	2.45
27.20	2.51
27.22	2.48
27.25	2.49
27.27	2.48
27.30	2.50
27.32	2.55
27.35	2.57
27.37	2.59
27.39	2.58
27.42	2.59
27.44	2.61
27.47	2.67
27.49	2.68
27.52	2.72
27.54	2.68
27.57	2.72
27.59	2.72
27.61	2.77
27.64	2.73
27.66	2.78
27.69	2.72
27.71	2.79
27.74	2.76
27.76	2.83
27.78	2.81
27.81	2.88
27.83	2.81
27.86	2.89
27.88	2.82
27.91	2.91
27.93	2.84
27.96	2.90
27.98	2.82
28.00	2.88
28.03	2.81
28.05	2.92
28.08	2.85
28.10	2.94
28.13	2.87
28.15	2.96
28.18	2.90
28.20	3.00
28.22	2.90
28.25	2.99
28.27	2.89
28.30	2.98
28.32	2.91
28.35	2.98
28.37	2.87
28.40	2.95
28.42	2.87
28.44	2.97
28.47	2.89
28.49	2.95
28.52	2.88
28.54	2.95
28.57	2.88
28.59	2.96
28.62	2.88
28.64	2.93
28.66	2.86
28.69	2.91
28.71	2.89
28.74	2.93
28.76	2.87
28.79	2.90
28.81	2.84
28.84	2.87
28.86	2.85
28.88	2.88
28.91	2.85
28.93	2.85
28.96	2.81
28.98	2.83
29.01	2.84
29.03	2.84
29.05	2.84
29.08	2.79
29.10	2.78
29.13	2.76
29.15	2.79
29.18	2.78
29.20	2.79
29.23	2.71
29.25	2.75
29.27	2.70
29.30	2.76
29.32	2.70
29.35	2.71
29.37	2.63
29.40	2.68
29.42	2.63
29.45	2.70
29.47	2.61
29.49	2.65
29.52	2.58
29.54	2.64
29.57	2.57
29.59	2.64
29.62	2.55
29.64	2.63
29.67	2.55
29.69	2.61
29.71	2.53
29.74	2.61
29.76	2.53
29.79	2.61
29.81	2.49
29.84	2.57
29.86	2.49
29.89	2.56
29.91	2.48
29.93	2.56
29.96	2.45
29.98	2.56
30.01	2.47
30.03	2.54
30.06	2.45
30.08	2.51
30.10	2.42
30.13	2.52
30.15	2.43
30.18	2.51
30.20	2.41
30.23	2.47
30.25	2.44
30.28	2.52
30.30	2.45
30.32	2.50
30.35	2.43
30.37	2.51
30.40	2.48
30.42	2.53
30.45	2.48
30.47	2.51
30.50	2.47
30.52	2.54
30.54	2.53
30.57	2.58
30.59	2.56
30.62	2.56
30.64	2.56
30.67	2.58
30.69	2.57
30.72	2.61
30.74	2.61
30.76	2.59
30.79	2.60
30.81	2.60
30.84	2.66
30.86	2.66
30.89	2.69
30.91	2.65
30.94	2.67
30.96	2.66
30.98	2.76
31.01	2.73
31.03	2.78
31.06	2.73
31.08	2.81
31.11	2.80
31.13	2.91
31.15	2.84
31.18	2.93
31.20	2.87
31.23	2.96
31.25	2.93
31.28	3.04
31.30	2.98
31.33	3.08
31.35	3.01
31.37	3.13
31.40	3.07
31.42	3.17
31.45	3.12
31.47	3.22
31.50	3.14
31.52	3.26
31.55	3.20
31.57	3.33
31.59	3.27
31.62	3.38
31.64	3.33
31.67	3.44
31.69	3.39
31.72	3.52
31.74	3.45
31.77	3.56
31.79	3.51
31.81	3.62
31.84	3.60
31.86	3.69
31.89	3.61
31.91	3.71
31.94	3.68
31.96	3.78
31.99	3.77
32.01	3.84
32.03	3.80
32.06	3.89
32.08	3.88
32.11	3.97
32.13	3.95
32.16	3.96
32.18	3.95
32.20	4.00
32.23	4.01
32.25	4.07
32.28	4.06
32.30	4.09
32.33	4.09
32.35	4.12
32.38	4.16
32.40	4.18
32.42	4.19
32.45	4.18
32.47	4.19
32.50	4.19
32.52	4.24
32.55	4.24
32.57	4.29
32.60	4.25
32.62	4.28
32.64	4.27
32.67	4.34
32.69	4.31
32.72	4.38
32.74	4.31
32.77	4.37
32.79	4.34
32.82	4.41
32.84	4.36
32.86	4.41
32.89	4.31
32.91	4.37
32.94	4.29
32.96	4.36
32.99	4.29
33.01	4.35
33.04	4.27
33.06	4.35
33.08	4.27
33.11	4.36
33.13	4.28
33.16	4.36
33.18	4.26
33.21	4.34
33.23	4.24
33.26	4.32
33.28	4.21
33.30	4.28
33.33	4.17
33.35	4.24
33.38	4.14
33.40	4.21
33.43	4.10
33.45	4.19
33.47	4.10
33.50	4.18
33.52	4.09
33.55	4.14
33.57	4.06
33.60	4.12
33.62	4.01
33.65	4.07
33.67	3.97
33.69	4.00
33.72	3.91
33.74	3.93
33.77	3.88
33.79	3.92
33.82	3.84
33.84	3.86
33.87	3.78
33.89	3.81
33.91	3.79
33.94	3.80
33.96	3.75
33.99	3.73
34.01	3.68
34.04	3.69
34.06	3.68
34.09	3.66
34.11	3.64
34.13	3.59
34.16	3.57
34.18	3.56
34.21	3.58
34.23	3.55
34.26	3.55
34.28	3.48
34.31	3.51
34.33	3.48
34.35	3.51
34.38	3.46
34.40	3.47
34.43	3.39
34.45	3.43
34.48	3.36
34.50	3.41
34.52	3.34
34.55	3.37
34.57	3.30
34.60	3.36
34.62	3.27
34.65	3.37
34.67	3.29
34.70	3.36
34.72	3.26
34.74	3.33
34.77	3.24
34.79	3.34
34.82	3.23
34.84	3.33
34.87	3.21
34.89	3.31
34.92	3.24
34.94	3.35
34.96	3.26
34.99	3.35
35.01	3.25
35.04	3.37
35.06	3.30
35.09	3.37
35.11	3.28
35.14	3.34
35.16	3.26
35.18	3.36
35.21	3.28
35.23	3.37
35.26	3.29
35.28	3.37
35.31	3.34
35.33	3.43
35.36	3.38
35.38	3.47
35.40	3.41
35.43	3.49
35.45	3.47
35.48	3.54
35.50	3.51
35.53	3.56
35.55	3.50
35.57	3.58
35.60	3.57
35.62	3.63
35.65	3.64
35.67	3.67
35.70	3.67
35.72	3.72
35.75	3.74
35.77	3.81
35.79	3.85
35.82	3.85
35.84	3.88
35.87	3.88
35.89	3.96
35.92	3.98
35.94	4.01
35.97	3.98
35.99	4.02
36.01	4.02
36.04	4.15
36.06	4.15
36.09	4.23
36.11	4.22
36.14	4.32
36.16	4.34
36.19	4.46
36.21	4.43
36.23	4.53
36.26	4.48
36.28	4.58
36.31	4.56
36.33	4.68
36.36	4.64
36.38	4.78
36.41	4.72
36.43	4.86
36.45	4.83
36.48	4.96
36.50	4.95
36.53	5.08
36.55	5.01
36.58	5.15
36.60	5.08
36.62	5.21
36.65	5.16
36.67	5.27
36.70	5.23
36.72	5.35
36.75	5.31
36.77	5.47
36.80	5.43
36.82	5.55
36.84	5.52
36.87	5.64
36.89	5.62
36.92	5.73
36.94	5.66
36.97	5.76
36.99	5.74
37.02	5.84
37.04	5.80
37.06	5.86
37.09	5.83
37.11	5.93
37.14	5.92
37.16	6.01
37.19	5.98
37.21	6.03
37.24	6.03
37.26	6.08
37.28	6.07
37.31	6.13
37.33	6.10
37.36	6.12
37.38	6.11
37.41	6.12
37.43	6.14
37.46	6.17
37.48	6.17
37.50	6.17
37.53	6.16
37.55	6.15
37.58	6.22
37.60	6.21
37.63	6.23
37.65	6.17
37.68	6.18
37.70	6.15
37.72	6.20
37.75	6.13
37.77	6.16
37.80	6.06
37.82	6.09
37.85	6.04
37.87	6.09
37.89	6.01
37.92	6.06
37.94	5.95
37.97	6.03
37.99	5.95
38.02	6.00
38.04	5.91
38.07	5.94
38.09	5.82
38.11	5.88
38.14	5.74
38.16	5.81
38.19	5.69
38.21	5.73
38.24	5.62
38.26	5.67
38.29	5.53
38.31	5.62
38.33	5.48
38.36	5.54
38.38	5.41
38.41	5.47
38.43	5.36
38.46	5.43
38.48	5.28
38.51	5.34
38.53	5.21
38.55	5.27
38.58	5.16
38.60	5.19
38.63	5.05
38.65	5.10
38.68	4.98
38.70	5.07
38.73	4.97
38.75	4.99
38.77	4.89
38.80	4.91
38.82	4.84
38.85	4.87
38.87	4.76
38.90	4.75
38.92	4.65
38.94	4.66
38.97	4.63
38.99	4.63
39.02	4.56
39.04	4.56
39.07	4.51
39.09	4.53
39.12	4.51
39.14	4.50
39.16	4.47
39.19	4.44
39.21	4.40
39.24	4.38
39.26	4.37
39.29	4.35
39.31	4.36
39.34	4.30
39.36	4.31
39.38	4.26
39.41	4.30
39.43	4.31
39.46	4.33
39.48	4.26
39.51	4.30
39.53	4.23
39.56	4.30
39.58	4.24
39.60	4.26
39.63	4.18
39.65	4.24
39.68	4.17
39.70	4.29
39.73	4.21
39.75	4.28
39.78	4.21
39.80	4.30
39.82	4.24
39.85	4.35
39.87	4.27
39.90	4.37
39.92	4.31
39.95	4.41
39.97	4.36
39.99	4.44
40.02	4.37
40.04	4.48
40.07	4.40
40.09	4.51
40.12	4.45
40.14	4.54
40.17	4.51
40.19	4.62
40.21	4.56
40.24	4.68
40.26	4.61
40.29	4.71
40.31	4.67
40.34	4.75
40.36	4.72
40.39	4.82
40.41	4.81
40.43	4.92
40.46	4.90
40.48	4.99
40.51	5.00
40.53	5.10
40.56	5.12
40.58	5.18
40.61	5.18
40.63	5.28
40.65	5.31
40.68	5.40
40.70	5.43
40.73	5.47
40.75	5.50
40.78	5.56
40.80	5.61
40.83	5.69
40.85	5.74
40.87	5.77
40.90	5.86
40.92	5.90
40.95	6.00
40.97	6.06
41.00	6.12
41.02	6.14
41.05	6.22
41.07	6.24
41.09	6.38
41.12	6.39
41.14	6.49
41.17	6.50
41.19	6.60
41.22	6.61
41.24	6.74
41.26	6.73
41.29	6.86
41.31	6.85
41.34	6.99
41.36	6.99
41.39	7.15
41.41	7.14
41.44	7.29
41.46	7.24
41.48	7.39
41.51	7.36
41.53	7.51
41.56	7.49
41.58	7.62
41.61	7.57
41.63	7.75
41.66	7.71
41.68	7.86
41.70	7.82
41.73	7.94
41.75	7.90
41.78	8.03
41.80	7.97
41.83	8.11
41.85	8.03
41.88	8.15
41.90	8.12
41.92	8.24
41.95	8.20
41.97	8.30
42.00	8.23
42.02	8.35
42.05	8.32
42.07	8.42
42.10	8.38
42.12	8.46
42.14	8.40
42.17	8.49
42.19	8.45
42.22	8.53
42.24	8.48
42.27	8.50
42.29	8.45
42.31	8.50
42.34	8.47
42.36	8.54
42.39	8.49
42.41	8.49
42.44	8.45
42.46	8.45
42.49	8.44
42.51	8.44
42.53	8.38
42.56	8.35
42.58	8.30
42.61	8.27
42.63	8.29
