Voltage U1	Corriente IA
7.37	0.59
7.39	0.56
7.42	0.61
7.44	0.56
7.47	0.61
7.49	0.57
7.52	0.62
7.54	0.63
7.57	0.66
7.59	0.64
7.61	0.64
7.64	0.62
7.66	0.63
7.69	0.64
7.71	0.62
7.74	0.64
7.76	0.60
7.78	0.60
7.81	0.59
7.83	0.64
7.86	0.63
7.88	0.66
7.91	0.59
7.93	0.67
7.96	0.64
7.98	0.70
8.00	0.62
8.03	0.62
8.05	0.55
8.08	0.62
8.10	0.54
8.13	0.62
8.15	0.54
8.18	0.64
8.20	0.59
8.22	0.66
8.25	0.59
8.27	0.68
8.30	0.60
8.32	0.69
8.35	0.60
8.37	0.68
8.40	0.61
8.42	0.71
8.44	0.63
8.47	0.72
8.49	0.62
8.52	0.71
8.54	0.64
8.57	0.72
8.59	0.62
8.62	0.70
8.64	0.62
8.66	0.75
8.69	0.66
8.71	0.74
8.74	0.65
8.76	0.70
8.79	0.64
8.81	0.73
8.84	0.63
8.86	0.70
8.88	0.61
8.91	0.68
8.93	0.66
8.96	0.72
8.98	0.67
9.01	0.71
9.03	0.65
9.05	0.72
9.08	0.69
9.10	0.73
9.13	0.70
9.15	0.71
9.18	0.68
9.20	0.72
9.23	0.70
9.25	0.72
9.27	0.72
9.30	0.64
9.32	0.64
9.35	0.64
9.37	0.66
9.40	0.71
9.42	0.72
9.45	0.67
9.47	0.76
9.49	0.73
9.52	0.80
9.54	0.77
9.57	0.79
9.59	0.73
9.62	0.77
9.64	0.74
9.67	0.82
9.69	0.75
9.71	0.80
9.74	0.72
9.76	0.79
9.79	0.74
9.81	0.81
9.84	0.73
9.86	0.82
9.89	0.74
9.91	0.82
9.93	0.75
9.96	0.84
9.98	0.76
10.01	0.84
10.03	0.74
10.06	0.84
10.08	0.77
10.10	0.86
10.13	0.80
10.15	0.89
10.18	0.80
10.20	0.90
10.23	0.82
10.25	0.91
10.28	0.82
10.30	0.88
10.32	0.80
10.35	0.87
10.37	0.79
10.40	0.86
10.42	0.77
10.45	0.84
10.47	0.80
10.50	0.88
10.52	0.83
10.54	0.88
10.57	0.80
10.59	0.87
10.62	0.83
10.64	0.88
10.67	0.85
10.69	0.86
10.72	0.82
10.74	0.86
10.76	0.86
10.79	0.90
10.81	0.88
10.84	0.87
10.86	0.87
10.89	0.87
10.91	0.89
10.94	0.90
10.96	0.90
10.98	0.86
11.01	0.87
11.03	0.86
11.06	0.92
11.08	0.89
11.11	0.91
11.13	0.87
11.15	0.91
11.18	0.88
11.20	0.96
11.23	0.91
11.25	0.97
11.28	0.91
11.30	0.96
11.33	0.92
11.35	1.00
11.37	0.93
11.40	1.00
11.42	0.92
11.45	0.99
11.47	0.93
11.50	1.00
11.52	0.93
11.55	1.02
11.57	0.93
11.59	1.03
11.62	0.95
11.64	1.04
11.67	0.97
11.69	1.05
11.72	0.96
11.74	1.05
11.77	0.97
11.79	1.07
11.81	0.96
11.84	1.04
11.86	0.96
11.89	1.06
11.91	0.99
11.94	1.07
11.96	0.98
11.99	1.08
12.01	1.02
12.03	1.10
12.06	1.04
12.08	1.09
12.11	1.02
12.13	1.11
12.16	1.05
12.18	1.13
12.21	1.07
12.23	1.11
12.25	1.07
12.28	1.12
12.30	1.08
12.33	1.15
12.35	1.09
12.38	1.12
12.40	1.09
12.42	1.13
12.45	1.12
12.47	1.16
12.50	1.14
12.52	1.15
12.55	1.11
12.57	1.11
12.60	1.14
12.62	1.16
12.64	1.17
12.67	1.13
12.69	1.12
12.72	1.14
12.74	1.20
12.77	1.17
12.79	1.21
12.82	1.16
12.84	1.20
12.86	1.20
12.89	1.28
12.91	1.22
12.94	1.27
12.96	1.19
12.99	1.27
13.01	1.23
13.04	1.30
13.06	1.24
13.08	1.31
13.11	1.23
13.13	1.32
13.16	1.23
13.18	1.32
13.21	1.24
13.23	1.32
13.26	1.23
13.28	1.30
13.30	1.22
13.33	1.32
13.35	1.24
13.38	1.33
13.40	1.25
13.43	1.35
13.45	1.29
13.47	1.39
13.50	1.29
13.52	1.38
13.55	1.30
13.57	1.39
13.60	1.34
13.62	1.41
13.65	1.32
13.67	1.39
13.69	1.33
13.72	1.43
13.74	1.36
13.77	1.40
13.79	1.33
13.82	1.39
13.84	1.35
13.87	1.42
13.89	1.35
13.91	1.38
13.94	1.32
13.96	1.37
13.99	1.37
14.01	1.39
14.04	1.38
14.06	1.42
14.09	1.39
14.11	1.42
14.13	1.42
14.16	1.44
14.18	1.45
14.21	1.42
14.23	1.38
14.26	1.37
14.28	1.41
14.31	1.42
14.33	1.46
14.35	1.43
14.38	1.45
14.40	1.44
14.43	1.50
14.45	1.48
14.48	1.51
14.50	1.43
14.52	1.48
14.55	1.44
14.57	1.50
14.60	1.44
14.62	1.49
14.65	1.41
14.67	1.47
14.70	1.40
14.72	1.49
14.74	1.41
14.77	1.48
14.79	1.41
14.82	1.49
14.84	1.42
14.87	1.51
14.89	1.43
14.92	1.53
14.94	1.43
14.96	1.52
14.99	1.43
15.01	1.53
15.04	1.43
15.06	1.55
15.09	1.46
15.11	1.56
15.14	1.49
15.16	1.57
15.18	1.50
15.21	1.58
15.23	1.48
15.26	1.58
15.28	1.49
15.31	1.57
15.33	1.50
15.36	1.55
15.38	1.50
15.40	1.58
15.43	1.51
15.45	1.57
15.48	1.50
15.50	1.56
15.53	1.54
15.55	1.59
15.57	1.55
15.60	1.58
15.62	1.53
15.65	1.57
15.67	1.55
15.70	1.57
15.72	1.55
15.75	1.55
15.77	1.53
15.79	1.57
15.82	1.59
15.84	1.61
15.87	1.62
15.89	1.58
15.92	1.61
15.94	1.60
15.97	1.63
15.99	1.63
16.01	1.65
16.04	1.60
16.06	1.64
16.09	1.61
16.11	1.67
16.14	1.63
16.16	1.67
16.19	1.62
16.21	1.68
16.23	1.64
16.26	1.74
16.28	1.69
16.31	1.75
16.33	1.68
16.36	1.77
16.38	1.71
16.41	1.80
16.43	1.72
16.45	1.80
16.48	1.73
16.50	1.81
16.53	1.75
16.55	1.85
16.58	1.77
16.60	1.87
16.63	1.77
16.65	1.89
16.67	1.82
16.70	1.90
16.72	1.82
16.75	1.90
16.77	1.81
16.80	1.92
16.82	1.83
16.84	1.92
16.87	1.83
16.89	1.91
16.92	1.87
16.94	1.97
16.97	1.91
16.99	2.00
17.02	1.94
17.04	2.03
17.06	1.99
17.09	2.07
17.11	2.02
17.14	2.07
17.16	2.00
17.19	2.07
17.21	2.02
17.24	2.09
17.26	2.08
17.28	2.11
17.31	2.08
17.33	2.13
17.36	2.13
17.38	2.21
17.41	2.20
17.43	2.17
17.46	2.18
17.48	2.17
17.50	2.20
17.53	2.22
17.55	2.22
17.58	2.18
17.60	2.20
17.63	2.19
17.65	2.28
17.68	2.25
17.70	2.29
17.72	2.27
17.75	2.32
17.77	2.30
17.80	2.39
17.82	2.34
17.85	2.39
17.87	2.32
17.89	2.37
17.92	2.33
17.94	2.41
17.97	2.35
17.99	2.43
18.02	2.36
18.04	2.45
18.07	2.39
18.09	2.47
18.11	2.43
18.14	2.51
18.16	2.42
18.19	2.51
18.21	2.42
18.24	2.51
18.26	2.44
18.29	2.50
18.31	2.41
18.33	2.50
18.36	2.41
18.38	2.53
18.41	2.44
18.43	2.52
18.46	2.46
18.48	2.56
18.51	2.50
18.53	2.59
18.55	2.49
18.58	2.57
18.60	2.50
18.63	2.57
18.65	2.51
18.68	2.55
18.70	2.46
18.73	2.53
18.75	2.47
18.77	2.54
18.80	2.48
18.82	2.51
18.85	2.49
18.87	2.54
18.90	2.51
18.92	2.56
18.94	2.51
18.97	2.51
18.99	2.48
19.02	2.49
19.04	2.48
19.07	2.50
19.09	2.47
19.12	2.48
19.14	2.47
19.16	2.46
19.19	2.52
19.21	2.53
19.24	2.54
19.26	2.51
19.29	2.51
19.31	2.48
19.34	2.53
19.36	2.47
19.38	2.51
19.41	2.44
19.43	2.47
19.46	2.44
19.48	2.52
19.51	2.46
19.53	2.49
19.56	2.40
19.58	2.49
19.60	2.43
19.63	2.50
19.65	2.43
19.68	2.48
19.70	2.39
19.73	2.47
19.75	2.37
19.78	2.46
19.80	2.37
19.82	2.44
19.85	2.38
19.87	2.46
19.90	2.37
19.92	2.48
19.95	2.40
19.97	2.49
19.99	2.39
20.02	2.47
20.04	2.39
20.07	2.49
20.09	2.37
20.12	2.46
20.14	2.37
20.17	2.47
20.19	2.39
20.21	2.46
20.24	2.39
20.26	2.47
20.29	2.40
20.31	2.53
20.34	2.46
20.36	2.52
20.39	2.45
20.41	2.49
20.43	2.45
20.46	2.51
20.48	2.43
20.51	2.48
20.53	2.42
20.56	2.47
20.58	2.48
20.61	2.53
20.63	2.51
20.65	2.55
20.68	2.51
20.70	2.56
20.73	2.57
20.75	2.60
20.78	2.60
20.80	2.58
20.83	2.58
20.85	2.60
20.87	2.62
20.90	2.62
20.92	2.67
20.95	2.63
20.97	2.66
21.00	2.64
21.02	2.71
21.05	2.73
21.07	2.78
21.09	2.71
21.12	2.78
21.14	2.75
21.17	2.84
21.19	2.80
21.22	2.85
21.24	2.80
21.26	2.87
21.29	2.82
21.31	2.95
21.34	2.90
21.36	2.98
21.39	2.92
21.41	3.02
21.44	2.99
21.46	3.11
21.48	3.04
21.51	3.16
21.53	3.10
21.56	3.20
21.58	3.14
21.61	3.23
21.63	3.15
21.66	3.25
21.68	3.17
21.70	3.29
21.73	3.23
21.75	3.35
21.78	3.32
21.80	3.43
21.83	3.39
21.85	3.51
21.88	3.45
21.90	3.54
21.92	3.49
21.95	3.56
21.97	3.52
22.00	3.60
22.02	3.55
22.05	3.65
22.07	3.61
22.10	3.68
22.12	3.68
22.14	3.77
22.17	3.76
22.19	3.82
22.22	3.79
22.24	3.83
22.27	3.84
22.29	3.89
22.31	3.89
22.34	3.89
22.36	3.88
22.39	3.92
22.41	3.96
22.44	3.99
22.46	4.00
22.49	3.98
22.51	4.05
22.53	4.05
22.56	4.10
22.58	4.11
22.61	4.14
22.63	4.09
22.66	4.14
22.68	4.09
22.71	4.18
22.73	4.13
22.75	4.18
22.78	4.12
22.80	4.18
22.83	4.14
22.85	4.23
22.88	4.16
22.90	4.24
22.93	4.16
22.95	4.22
22.97	4.18
23.00	4.26
23.02	4.20
23.05	4.28
23.07	4.18
23.10	4.26
23.12	4.19
23.15	4.27
23.17	4.20
23.19	4.28
23.22	4.18
23.24	4.30
23.27	4.20
23.29	4.28
23.32	4.19
23.34	4.24
23.36	4.13
23.39	4.21
23.41	4.10
23.44	4.19
23.46	4.07
23.49	4.13
23.51	4.08
23.54	4.16
23.56	4.08
23.58	4.14
23.61	4.03
23.63	4.10
23.66	4.03
23.68	4.09
23.71	4.01
23.73	4.04
23.76	3.96
23.78	4.02
23.80	3.96
23.83	4.01
23.85	3.95
23.88	3.96
23.90	3.91
23.93	3.93
23.95	3.90
23.98	3.95
24.00	3.90
24.02	3.91
24.05	3.88
24.07	3.87
24.10	3.89
24.12	3.89
24.15	3.87
24.17	3.84
24.20	3.80
24.22	3.76
24.24	3.81
24.27	3.77
24.29	3.78
24.32	3.72
24.34	3.73
24.37	3.71
24.39	3.77
24.42	3.71
24.44	3.75
24.46	3.67
24.49	3.71
24.51	3.68
24.54	3.73
24.56	3.66
24.59	3.70
24.61	3.60
24.63	3.69
24.66	3.61
24.68	3.69
24.71	3.63
24.73	3.70
24.76	3.61
24.78	3.70
24.81	3.62
24.83	3.71
24.85	3.61
24.88	3.69
24.90	3.61
24.93	3.69
24.95	3.60
24.98	3.71
25.00	3.63
25.03	3.72
25.05	3.64
25.07	3.74
25.10	3.70
25.12	3.79
25.15	3.69
25.17	3.78
25.20	3.71
25.22	3.81
25.25	3.76
25.27	3.82
25.29	3.74
25.32	3.83
25.34	3.79
25.37	3.89
25.39	3.84
25.42	3.88
25.44	3.85
25.47	3.92
25.49	3.91
25.51	3.98
25.54	3.95
25.56	3.99
25.59	3.98
25.61	4.04
25.64	4.08
25.66	4.12
25.68	4.11
25.71	4.14
25.73	4.15
25.76	4.18
25.78	4.23
25.81	4.26
25.83	4.31
25.86	4.32
25.88	4.34
25.90	4.36
25.93	4.44
25.95	4.44
25.98	4.53
26.00	4.50
26.03	4.58
26.05	4.61
26.08	4.72
26.10	4.71
26.12	4.79
26.15	4.73
26.17	4.84
26.20	4.81
26.22	4.93
26.25	4.90
26.27	5.00
26.30	4.97
26.32	5.09
26.34	5.07
26.37	5.21
26.39	5.17
26.42	5.28
26.44	5.26
26.47	5.39
26.49	5.34
26.52	5.47
26.54	5.43
26.56	5.57
26.59	5.52
26.61	5.64
26.64	5.60
26.66	5.73
26.69	5.69
26.71	5.84
26.73	5.80
26.76	5.94
26.78	5.91
26.81	6.03
26.83	6.00
26.86	6.12
26.88	6.06
26.91	6.19
26.93	6.15
26.95	6.24
26.98	6.21
27.00	6.30
27.03	6.29
27.05	6.40
27.08	6.39
27.10	6.48
27.13	6.43
27.15	6.51
27.17	6.55
27.20	6.63
27.22	6.61
27.25	6.65
27.27	6.63
27.30	6.71
27.32	6.73
27.35	6.76
27.37	6.77
27.39	6.77
27.42	6.78
27.44	6.81
27.47	6.86
27.49	6.88
27.52	6.90
27.54	6.86
27.57	6.89
27.59	6.87
27.61	6.92
27.64	6.88
27.66	6.90
27.69	6.84
27.71	6.87
27.74	6.83
27.76	6.91
27.78	6.85
27.81	6.88
27.83	6.81
27.86	6.84
27.88	6.78
27.91	6.87
27.93	6.77
27.96	6.82
27.98	6.74
28.00	6.79
28.03	6.72
28.05	6.79
28.08	6.66
28.10	6.73
28.13	6.60
28.15	6.65
28.18	6.57
28.20	6.62
28.22	6.52
28.25	6.59
28.27	6.47
28.30	6.56
28.32	6.44
28.35	6.49
28.37	6.36
28.40	6.40
28.42	6.27
28.44	6.33
28.47	6.21
28.49	6.25
28.52	6.12
28.54	6.16
28.57	6.08
28.59	6.13
28.62	6.03
28.64	6.08
28.66	5.96
28.69	6.00
28.71	5.93
28.74	5.96
28.76	5.88
28.79	5.87
28.81	5.76
28.84	5.79
28.86	5.72
28.88	5.75
28.91	5.70
28.93	5.70
28.96	5.65
28.98	5.66
29.01	5.64
29.03	5.66
29.05	5.62
29.08	5.56
29.10	5.52
29.13	5.49
29.15	5.49
29.18	5.49
29.20	5.47
29.23	5.42
29.25	5.41
29.27	5.37
29.30	5.43
29.32	5.41
29.35	5.43
29.37	5.38
29.40	5.40
29.42	5.37
29.45	5.45
29.47	5.39
29.49	5.42
29.52	5.35
29.54	5.39
29.57	5.35
29.59	5.43
29.62	5.35
29.64	5.44
29.67	5.36
29.69	5.45
29.71	5.39
29.74	5.49
29.76	5.44
29.79	5.53
29.81	5.44
29.84	5.55
29.86	5.47
29.89	5.57
29.91	5.51
29.93	5.60
29.96	5.53
29.98	5.64
30.01	5.57
30.03	5.70
30.06	5.64
30.08	5.74
30.10	5.70
30.13	5.83
30.15	5.78
30.18	5.89
30.20	5.84
30.23	5.94
30.25	5.92
30.28	6.02
30.30	5.99
30.32	6.07
30.35	6.03
30.37	6.15
30.40	6.14
30.42	6.24
30.45	6.24
30.47	6.32
30.50	6.35
30.52	6.45
30.54	6.46
30.57	6.57
30.59	6.57
30.62	6.63
30.64	6.66
30.67	6.72
30.69	6.78
30.72	6.85
30.74	6.88
30.76	6.95
30.79	7.00
30.81	7.05
30.84	7.16
30.86	7.23
30.89	7.33
30.91	7.36
30.94	7.44
30.96	7.49
30.98	7.63
31.01	7.64
31.03	7.75
31.06	7.73
31.08	7.85
31.11	7.88
31.13	8.03
31.15	8.03
31.18	8.16
31.20	8.14
31.23	8.33
31.25	8.33
31.28	8.48
31.30	8.49
31.33	8.62
31.35	8.61
31.37	8.76
31.40	8.73
31.42	8.89
31.45	8.88
31.47	9.02
31.50	9.02
31.52	9.19
31.55	9.17
31.57	9.37
31.59	9.36
31.62	9.53
31.64	9.51
31.67	9.68
31.69	9.66
31.72	9.81
31.74	9.77
31.77	9.91
31.79	9.88
31.81	10.03
31.84	10.03
31.86	10.15
31.89	10.12
31.91	10.24
31.94	10.22
31.96	10.37
31.99	10.35
32.01	10.43
32.03	10.41
32.06	10.49
32.08	10.48
32.11	10.59
32.13	10.55
32.16	10.61
32.18	10.58
32.20	10.64
32.23	10.67
32.25	10.72
32.28	10.70
32.30	10.73
32.33	10.70
32.35	10.73
32.38	10.73
32.40	10.75
32.42	10.74
32.45	10.73
32.47	10.71
32.50	10.69
32.52	10.71
32.55	10.70
32.57	10.70
32.60	10.63
32.62	10.63
32.64	10.59
32.67	10.63
32.69	10.60
32.72	10.60
32.74	10.51
32.77	10.52
32.79	10.43
32.82	10.46
32.84	10.36
32.86	10.35
32.89	10.23
32.91	10.25
32.94	10.14
32.96	10.19
32.99	10.06
33.01	10.08
33.04	9.97
33.06	9.99
33.08	9.86
33.11	9.91
33.13	9.77
33.16	9.80
33.18	9.66
33.21	9.66
33.23	9.51
33.26	9.53
33.28	9.38
33.30	9.40
33.33	9.25
33.35	9.29
33.38	9.16
33.40	9.18
33.43	9.06
33.45	9.08
33.47	8.94
33.50	8.98
33.52	8.83
33.55	8.85
33.57	8.71
33.60	8.72
33.62	8.61
33.65	8.63
33.67	8.51
33.69	8.53
33.72	8.40
33.74	8.42
33.77	8.35
33.79	8.38
33.82	8.29
33.84	8.29
33.87	8.20
33.89	8.22
33.91	8.17
33.94	8.15
33.96	8.10
33.99	8.05
34.01	8.00
34.04	7.99
34.06	7.97
34.09	7.97
34.11	7.95
34.13	7.90
34.16	7.92
34.18	7.90
34.21	7.93
34.23	7.93
34.26	7.91
34.28	7.86
34.31	7.88
34.33	7.83
34.35	7.90
34.38	7.86
34.40	7.89
34.43	7.85
34.45	7.91
34.48	7.87
34.50	7.98
34.52	7.92
34.55	7.99
34.57	7.93
34.60	8.02
34.62	7.98
34.65	8.09
34.67	8.04
34.70	8.16
34.72	8.10
34.74	8.21
34.77	8.18
34.79	8.31
34.82	8.28
34.84	8.39
34.87	8.33
34.89	8.50
34.92	8.46
34.94	8.58
34.96	8.54
34.99	8.64
35.01	8.61
35.04	8.76
35.06	8.71
35.09	8.86
35.11	8.83
35.14	8.97
35.16	8.99
35.18	9.13
35.21	9.11
35.23	9.24
35.26	9.22
35.28	9.36
35.31	9.36
35.33	9.50
35.36	9.52
35.38	9.66
35.40	9.67
35.43	9.81
35.45	9.84
35.48	9.98
35.50	10.02
35.53	10.14
35.55	10.18
35.57	10.30
35.60	10.35
35.62	10.51
35.65	10.57
35.67	10.64
35.70	10.71
35.72	10.80
35.75	10.88
35.77	11.01
35.79	11.09
35.82	11.17
35.84	11.27
35.87	11.35
35.89	11.51
35.92	11.61
35.94	11.71
35.97	11.75
35.99	11.88
36.01	11.96
36.04	12.12
36.06	12.18
36.09	12.33
36.11	12.37
36.14	12.54
36.16	12.60
36.19	12.77
36.21	12.82
36.23	12.98
36.26	12.99
36.28	13.17
36.31	13.21
36.33	13.39
36.36	13.44
36.38	13.61
36.41	13.62
36.43	13.81
36.45	13.81
36.48	14.01
36.50	14.01
36.53	14.17
36.55	14.17
36.58	14.34
36.60	14.34
36.62	14.53
36.65	14.51
36.67	14.67
36.70	14.66
36.72	14.82
36.75	14.82
36.77	14.98
36.80	14.94
36.82	15.08
36.84	15.05
36.87	15.20
36.89	15.20
36.92	15.29
36.94	15.25
36.97	15.37
36.99	15.35
37.02	15.46
37.04	15.42
37.06	15.48
37.09	15.46
37.11	15.54
37.14	15.51
37.16	15.60
37.19	15.57
37.21	15.60
37.24	15.56
37.26	15.59
37.28	15.57
37.31	15.58
37.33	15.52
37.36	15.52
37.38	15.47
37.41	15.46
37.43	15.44
37.46	15.43
37.48	15.41
37.50	15.35
37.53	15.28
37.55	15.22
37.58	15.21
37.60	15.15
37.63	15.11
37.65	14.99
37.68	14.93
37.70	14.85
37.72	14.85
37.75	14.77
37.77	14.72
37.80	14.58
37.82	14.58
37.85	14.47
37.87	14.46
37.89	14.31
37.92	14.26
37.94	14.10
37.97	14.08
37.99	13.93
38.02	13.94
38.04	13.79
38.07	13.78
38.09	13.62
38.11	13.61
38.14	13.44
38.16	13.43
38.19	13.25
38.21	13.26
38.24	13.07
38.26	13.06
38.29	12.87
38.31	12.87
38.33	12.71
38.36	12.73
38.38	12.53
38.41	12.55
38.43	12.39
38.46	12.42
38.48	12.27
38.51	12.26
38.53	12.09
38.55	12.14
38.58	11.97
38.60	11.96
38.63	11.80
38.65	11.80
38.68	11.68
38.70	11.71
38.73	11.58
38.75	11.60
38.77	11.47
38.80	11.49
38.82	11.42
38.85	11.44
38.87	11.35
38.90	11.35
38.92	11.25
38.94	11.30
38.97	11.25
38.99	11.27
39.02	11.20
39.04	11.20
39.07	11.14
39.09	11.18
39.12	11.17
39.14	11.19
39.16	11.19
39.19	11.18
39.21	11.18
39.24	11.20
39.26	11.22
39.29	11.25
39.31	11.28
39.34	11.24
39.36	11.27
39.38	11.27
39.41	11.35
39.43	11.34
39.46	11.40
39.48	11.37
39.51	11.44
39.53	11.45
39.56	11.57
39.58	11.56
39.60	11.68
39.63	11.66
39.65	11.79
39.68	11.80
39.70	11.94
39.73	11.91
39.75	12.03
39.78	11.99
39.80	12.13
39.82	12.13
39.85	12.29
39.87	12.28
39.90	12.46
39.92	12.46
39.95	12.66
39.97	12.66
39.99	12.82
40.02	12.84
40.04	13.00
40.07	12.99
40.09	13.16
40.12	13.16
40.14	13.34
40.17	13.35
40.19	13.51
40.21	13.52
40.24	13.71
40.26	13.74
40.29	13.93
40.31	13.95
40.34	14.14
40.36	14.20
40.39	14.39
40.41	14.46
40.43	14.61
40.46	14.64
40.48	14.81
40.51	14.89
40.53	15.07
40.56	15.16
40.58	15.30
40.61	15.39
40.63	15.57
40.65	15.67
40.68	15.85
40.70	15.94
40.73	16.06
40.75	16.18
40.78	16.31
40.80	16.44
40.83	16.59
40.85	16.70
40.87	16.82
40.90	16.94
40.92	17.04
40.95	17.22
40.97	17.34
41.00	17.51
41.02	17.61
41.05	17.79
41.07	17.91
41.09	18.13
41.12	18.22
41.14	18.41
41.17	18.45
41.19	18.60
41.22	18.67
41.24	18.85
41.26	18.89
41.29	19.09
41.31	19.13
41.34	19.33
41.36	19.41
41.39	19.64
41.41	19.71
41.44	19.90
41.46	19.90
41.48	20.08
41.51	20.10
41.53	20.28
41.56	20.28
41.58	20.43
41.61	20.43
41.63	20.61
41.66	20.61
41.68	20.82
41.70	20.79
41.73	20.95
41.75	20.96
41.78	21.12
41.80	21.09
41.83	21.25
41.85	21.19
41.88	21.33
41.90	21.31
41.92	21.41
41.95	21.38
41.97	21.49
42.00	21.42
42.02	21.55
42.05	21.51
42.07	21.61
42.10	21.56
42.12	21.62
42.14	21.56
42.17	21.64
42.19	21.57
42.22	21.64
42.24	21.57
42.27	21.59
42.29	21.50
42.31	21.52
42.34	21.45
42.36	21.45
42.39	21.35
42.41	21.32
42.44	21.23
42.46	21.20
42.49	21.13
42.51	21.11
42.53	21.04
42.56	20.96
42.58	20.86
42.61	20.81
42.63	20.77
