Voltage U1	Corriente IA
8,32	0,43
8,35	0,47
8,37	0,43
8,40	0,47
8,42	0,42
8,44	0,47
8,47	0,42
8,49	0,46
8,52	0,44
8,54	0,48
8,57	0,43
8,59	0,48
8,62	0,42
8,64	0,47
8,66	0,43
8,69	0,46
8,71	0,41
8,74	0,46
8,76	0,42
8,79	0,47
8,81	0,42
8,84	0,46
8,86	0,46
8,88	0,51
8,91	0,48
8,93	0,52
8,96	0,49
8,98	0,53
9,01	0,52
9,03	0,51
9,05	0,51
9,08	0,52
9,10	0,49
9,13	0,51
9,15	0,50
9,18	0,53
9,20	0,54
9,23	0,52
9,25	0,55
9,27	0,55
9,30	0,56
9,32	0,56
9,35	0,54
9,37	0,52
9,40	0,52
9,42	0,49
9,45	0,51
9,47	0,51
9,49	0,52
9,52	0,52
9,54	0,54
9,57	0,52
9,59	0,57
9,62	0,56
9,64	0,58
9,67	0,55
9,69	0,56
9,71	0,53
9,74	0,56
9,76	0,51
9,79	0,54
9,81	0,47
9,84	0,52
9,86	0,48
9,89	0,53
9,91	0,50
9,93	0,54
9,96	0,48
9,98	0,57
10,01	0,51
10,03	0,56
10,06	0,51
10,08	0,53
10,10	0,47
10,13	0,53
10,15	0,47
10,18	0,53
10,20	0,47
10,23	0,53
10,25	0,51
10,28	0,56
10,30	0,52
10,32	0,57
10,35	0,51
10,37	0,57
10,40	0,52
10,42	0,56
10,45	0,53
10,47	0,57
10,50	0,51
10,52	0,57
10,54	0,53
10,57	0,59
10,59	0,56
10,62	0,59
10,64	0,56
10,67	0,61
10,69	0,58
10,72	0,64
10,74	0,60
10,76	0,62
10,79	0,59
10,81	0,60
10,84	0,59
10,86	0,61
10,89	0,58
10,91	0,59
10,94	0,58
10,96	0,59
10,98	0,61
11,01	0,62
11,03	0,62
11,06	0,61
11,08	0,62
11,11	0,62
11,13	0,64
11,15	0,61
11,18	0,63
11,20	0,59
11,23	0,61
11,25	0,58
11,28	0,59
11,30	0,57
11,33	0,62
11,35	0,57
11,37	0,61
11,40	0,58
11,42	0,62
11,45	0,63
11,47	0,66
11,50	0,61
11,52	0,66
11,55	0,61
11,57	0,66
11,59	0,61
11,62	0,63
11,64	0,58
11,67	0,61
11,69	0,56
11,72	0,64
11,74	0,58
11,77	0,63
11,79	0,58
11,81	0,64
11,84	0,60
11,86	0,66
11,89	0,60
11,91	0,67
11,94	0,64
11,96	0,70
11,99	0,67
12,01	0,71
12,03	0,67
12,06	0,73
12,08	0,68
12,11	0,75
12,13	0,72
12,16	0,73
12,18	0,73
12,21	0,76
12,23	0,73
12,25	0,78
12,28	0,73
12,30	0,76
12,33	0,73
12,35	0,74
12,38	0,73
12,40	0,74
12,42	0,71
12,45	0,75
12,47	0,72
12,50	0,75
12,52	0,77
12,55	0,78
12,57	0,81
12,60	0,82
12,62	0,79
12,64	0,80
12,67	0,81
12,69	0,80
12,72	0,82
12,74	0,76
12,77	0,76
12,79	0,77
12,82	0,79
12,84	0,79
12,86	0,81
12,89	0,76
12,91	0,84
12,94	0,81
12,96	0,85
12,99	0,83
13,01	0,86
13,04	0,81
13,06	0,85
13,08	0,80
13,11	0,85
13,13	0,79
13,16	0,82
13,18	0,78
13,21	0,83
13,23	0,77
13,26	0,83
13,28	0,79
13,30	0,86
13,33	0,82
13,35	0,85
13,38	0,81
13,40	0,87
13,43	0,82
13,45	0,89
13,47	0,81
13,50	0,87
13,52	0,82
13,55	0,88
13,57	0,84
13,60	0,89
13,62	0,83
13,65	0,90
13,67	0,86
13,69	0,91
13,72	0,87
13,74	0,90
13,77	0,86
13,79	0,90
13,82	0,87
13,84	0,91
13,87	0,84
13,89	0,88
13,91	0,88
13,94	0,92
13,96	0,91
13,99	0,93
14,01	0,91
14,04	0,97
14,06	0,97
14,09	0,96
14,11	0,95
14,13	0,95
14,16	0,94
14,18	0,97
14,21	0,96
14,23	0,97
14,26	0,97
14,28	0,96
14,31	0,97
14,33	0,94
14,35	0,95
14,38	0,95
14,40	0,96
14,43	0,94
14,45	0,95
14,48	0,92
14,50	0,97
14,52	0,96
14,55	0,97
14,57	0,94
14,60	0,94
14,62	0,92
14,65	0,97
14,67	0,93
14,70	0,94
14,72	0,90
14,74	0,93
14,77	0,91
14,79	0,96
14,82	0,91
14,84	0,95
14,87	0,90
14,89	0,94
14,92	0,92
14,94	0,97
14,96	0,93
14,99	0,98
15,01	0,91
15,04	0,98
15,06	0,93
15,09	0,96
15,11	0,91
15,14	0,95
15,16	0,89
15,18	0,94
15,21	0,88
15,23	0,93
15,26	0,87
15,28	0,91
15,31	0,89
15,33	0,93
15,36	0,89
15,38	0,94
15,40	0,88
15,43	0,93
15,45	0,91
15,48	0,95
15,50	0,95
15,53	0,99
15,55	0,95
15,57	1,00
15,60	0,98
15,62	0,99
15,65	0,98
15,67	0,98
15,70	0,95
15,72	0,98
15,75	0,98
15,77	1,00
15,79	1,00
15,82	1,00
15,84	0,99
15,87	0,98
15,89	0,98
15,92	0,98
15,94	0,98
15,97	0,96
15,99	0,95
16,01	0,95
16,04	1,00
16,06	0,99
16,09	1,01
16,11	1,00
16,14	1,03
16,16	1,02
16,19	1,06
16,21	1,02
16,23	1,05
16,26	1,01
16,28	1,05
16,31	1,00
16,33	1,04
16,36	1,02
16,38	1,07
16,41	1,03
16,43	1,07
16,45	1,03
16,48	1,08
16,50	1,06
16,53	1,09
16,55	1,04
16,58	1,09
16,60	1,06
16,63	1,12
16,65	1,08
16,67	1,12
16,70	1,08
16,72	1,13
16,75	1,08
16,77	1,15
16,80	1,08
16,82	1,13
16,84	1,10
16,87	1,15
16,89	1,12
16,92	1,20
16,94	1,15
16,97	1,23
16,99	1,22
17,02	1,28
17,04	1,26
17,06	1,31
17,09	1,26
17,11	1,32
17,14	1,29
17,16	1,32
17,19	1,29
17,21	1,33
17,24	1,32
17,26	1,36
17,28	1,35
17,31	1,39
17,33	1,38
17,36	1,41
17,38	1,40
17,41	1,41
17,43	1,43
17,46	1,43
17,48	1,44
17,50	1,45
17,53	1,44
17,55	1,46
17,58	1,49
17,60	1,51
17,63	1,53
17,65	1,52
17,68	1,54
17,70	1,53
17,72	1,55
17,75	1,54
17,77	1,56
17,80	1,52
17,82	1,56
17,85	1,55
17,87	1,59
17,89	1,57
17,92	1,61
17,94	1,57
17,97	1,63
17,99	1,59
18,02	1,63
18,04	1,61
18,07	1,63
18,09	1,57
18,11	1,63
18,14	1,58
18,16	1,63
18,19	1,59
18,21	1,63
18,24	1,60
18,26	1,65
18,29	1,60
18,31	1,67
18,33	1,62
18,36	1,67
18,38	1,62
18,41	1,67
18,43	1,64
18,46	1,69
18,48	1,63
18,51	1,67
18,53	1,62
18,55	1,67
18,58	1,64
18,60	1,67
18,63	1,61
18,65	1,64
18,68	1,61
18,70	1,66
18,73	1,64
18,75	1,65
18,77	1,61
18,80	1,65
18,82	1,63
18,85	1,66
18,87	1,63
18,90	1,63
18,92	1,60
18,94	1,62
18,97	1,61
18,99	1,62
19,02	1,61
19,04	1,65
19,07	1,62
19,09	1,64
19,12	1,64
19,14	1,66
19,16	1,64
19,19	1,62
19,21	1,58
19,24	1,58
19,26	1,56
19,29	1,56
19,31	1,58
19,34	1,56
19,36	1,56
19,38	1,55
19,41	1,58
19,43	1,60
19,46	1,61
19,48	1,54
19,51	1,57
19,53	1,53
19,56	1,55
19,58	1,52
19,60	1,51
19,63	1,47
19,65	1,47
19,68	1,42
19,70	1,48
19,73	1,44
19,75	1,46
19,78	1,43
19,80	1,46
19,82	1,42
19,85	1,47
19,87	1,42
19,90	1,46
19,92	1,42
19,95	1,43
19,97	1,39
19,99	1,43
20,02	1,38
20,04	1,44
20,07	1,38
20,09	1,43
20,12	1,38
20,14	1,43
20,17	1,41
20,19	1,45
20,21	1,36
20,24	1,42
20,26	1,36
20,29	1,41
20,31	1,35
20,34	1,39
20,36	1,35
20,39	1,41
20,41	1,37
20,43	1,42
20,46	1,38
20,48	1,44
20,51	1,43
20,53	1,48
20,56	1,46
20,58	1,50
20,61	1,46
20,63	1,49
20,65	1,48
20,68	1,47
20,70	1,48
20,73	1,48
20,75	1,45
20,78	1,51
20,80	1,50
20,83	1,52
20,85	1,53
20,87	1,51
20,90	1,53
20,92	1,55
20,95	1,55
20,97	1,56
21,00	1,55
21,02	1,54
21,05	1,55
21,07	1,52
21,09	1,56
21,12	1,55
21,14	1,59
21,17	1,59
21,19	1,63
21,22	1,63
21,24	1,71
21,26	1,69
21,29	1,73
21,31	1,70
21,34	1,75
21,36	1,72
21,39	1,79
21,41	1,74
21,44	1,80
21,46	1,76
21,48	1,82
21,51	1,80
21,53	1,88
21,56	1,86
21,58	1,92
21,61	1,88
21,63	1,99
21,66	1,96
21,68	2,01
21,70	1,98
21,73	2,01
21,75	1,99
21,78	2,07
21,80	2,02
21,83	2,10
21,85	2,07
21,88	2,16
21,90	2,16
21,92	2,24
21,95	2,21
21,97	2,31
22,00	2,27
22,02	2,35
22,05	2,33
22,07	2,38
22,10	2,37
22,12	2,43
22,14	2,39
22,17	2,47
22,19	2,45
22,22	2,51
22,24	2,51
22,27	2,54
22,29	2,53
22,31	2,58
22,34	2,57
22,36	2,65
22,39	2,65
22,41	2,67
22,44	2,68
22,46	2,68
22,49	2,70
22,51	2,74
22,53	2,74
22,56	2,74
22,58	2,74
22,61	2,75
22,63	2,81
22,66	2,82
22,68	2,83
22,71	2,81
22,73	2,85
22,75	2,84
22,78	2,87
22,80	2,86
22,83	2,89
22,85	2,86
22,88	2,88
22,90	2,85
22,93	2,88
22,95	2,85
22,97	2,88
23,00	2,84
23,02	2,88
23,05	2,84
23,07	2,87
23,10	2,87
23,12	2,89
23,15	2,84
23,17	2,88
23,19	2,81
23,22	2,86
23,24	2,81
23,27	2,83
23,29	2,79
23,32	2,81
23,34	2,75
23,36	2,83
23,39	2,75
23,41	2,79
23,44	2,72
23,46	2,75
23,49	2,71
23,51	2,77
23,54	2,69
23,56	2,73
23,58	2,68
23,61	2,71
23,63	2,66
23,66	2,66
23,68	2,59
23,71	2,62
23,73	2,57
23,76	2,60
23,78	2,56
23,80	2,56
23,83	2,54
23,85	2,55
23,88	2,51
23,90	2,53
23,93	2,48
23,95	2,47
23,98	2,43
24,00	2,40
24,02	2,38
24,05	2,37
24,07	2,35
24,10	2,35
24,12	2,31
24,15	2,31
24,17	2,32
24,20	2,31
24,22	2,30
24,24	2,25
24,27	2,23
24,29	2,21
24,32	2,23
24,34	2,21
24,37	2,21
24,39	2,16
24,42	2,16
24,44	2,12
24,46	2,14
24,49	2,10
24,51	2,11
24,54	2,04
24,56	2,09
24,59	2,04
24,61	2,07
24,63	2,02
24,66	2,01
24,68	1,95
24,71	1,98
24,73	1,92
24,76	1,96
24,78	1,91
24,81	1,94
24,83	1,91
24,85	1,94
24,88	1,89
24,90	1,95
24,93	1,89
24,95	1,94
24,98	1,88
25,00	1,92
25,03	1,88
25,05	1,93
25,07	1,88
25,10	1,95
25,12	1,87
25,15	1,92
25,17	1,89
25,20	1,93
25,22	1,89
25,25	1,93
25,27	1,89
25,29	1,99
25,32	1,98
25,34	2,02
25,37	1,99
25,39	2,03
25,42	2,01
25,44	2,04
25,47	2,00
25,49	2,04
25,51	2,01
25,54	2,07
25,56	2,09
25,59	2,12
25,61	2,14
25,64	2,18
25,66	2,16
25,68	2,20
25,71	2,20
25,73	2,23
25,76	2,24
25,78	2,26
25,81	2,26
25,83	2,31
25,86	2,34
25,88	2,37
25,90	2,40
25,93	2,42
25,95	2,46
25,98	2,50
26,00	2,54
26,03	2,59
26,05	2,65
26,08	2,65
26,10	2,71
26,12	2,71
26,15	2,77
26,17	2,78
26,20	2,82
26,22	2,81
26,25	2,87
26,27	2,87
26,30	2,98
26,32	2,98
26,34	3,05
26,37	3,05
26,39	3,13
26,42	3,15
26,44	3,23
26,47	3,22
26,49	3,30
26,52	3,29
26,54	3,38
26,56	3,39
26,59	3,45
26,61	3,45
26,64	3,55
26,66	3,55
26,69	3,65
26,71	3,66
26,73	3,75
26,76	3,77
26,78	3,87
26,81	3,87
26,83	3,95
26,86	3,95
26,88	4,02
26,91	4,00
26,93	4,09
26,95	4,08
26,98	4,13
27,00	4,15
27,03	4,23
27,05	4,23
27,08	4,32
27,10	4,33
27,13	4,41
27,15	4,43
27,17	4,49
27,20	4,46
27,22	4,53
27,25	4,54
27,27	4,59
27,30	4,61
27,32	4,62
27,35	4,62
27,37	4,68
27,39	4,69
27,42	4,72
27,44	4,73
27,47	4,74
27,49	4,77
27,52	4,77
27,54	4,78
27,57	4,79
27,59	4,80
27,61	4,77
27,64	4,77
27,66	4,76
27,69	4,79
27,71	4,77
27,74	4,76
27,76	4,74
27,78	4,75
27,81	4,70
27,83	4,73
27,86	4,70
27,88	4,71
27,91	4,66
27,93	4,66
27,96	4,61
27,98	4,64
28,00	4,58
28,03	4,59
28,05	4,51
28,08	4,52
28,10	4,46
28,13	4,48
28,15	4,41
28,18	4,42
28,20	4,32
28,22	4,37
28,25	4,28
28,27	4,30
28,30	4,22
28,32	4,23
28,35	4,14
28,37	4,15
28,40	4,06
28,42	4,08
28,44	3,97
28,47	3,98
28,49	3,90
28,52	3,90
28,54	3,82
28,57	3,84
28,59	3,75
28,62	3,77
28,64	3,71
28,66	3,70
28,69	3,65
28,71	3,63
28,74	3,52
28,76	3,54
28,79	3,47
28,81	3,47
28,84	3,41
28,86	3,39
28,88	3,35
28,91	3,37
28,93	3,32
28,96	3,33
28,98	3,29
29,01	3,24
29,03	3,19
29,05	3,18
29,08	3,15
29,10	3,12
29,13	3,07
29,15	3,03
29,18	2,98
29,20	2,94
29,23	2,94
29,25	2,90
29,27	2,89
29,30	2,86
29,32	2,85
29,35	2,86
29,37	2,88
29,40	2,82
29,42	2,82
29,45	2,76
29,47	2,77
29,49	2,74
29,52	2,75
29,54	2,72
29,57	2,76
29,59	2,71
29,62	2,74
29,64	2,68
29,67	2,70
29,69	2,67
29,71	2,68
29,74	2,61
29,76	2,65
29,79	2,60
29,81	2,65
29,84	2,62
29,86	2,64
29,89	2,61
29,91	2,66
29,93	2,61
29,96	2,68
29,98	2,65
30,01	2,70
30,03	2,67
30,06	2,73
30,08	2,71
30,10	2,78
30,13	2,74
30,15	2,81
30,18	2,78
30,20	2,84
30,23	2,83
30,25	2,90
30,28	2,87
30,30	2,94
30,32	2,92
30,35	3,01
30,37	3,00
30,40	3,06
30,42	3,04
30,45	3,11
30,47	3,13
30,50	3,21
30,52	3,21
30,54	3,28
30,57	3,30
30,59	3,38
30,62	3,43
30,64	3,49
30,67	3,52
30,69	3,59
30,72	3,61
30,74	3,68
30,76	3,72
30,79	3,78
30,81	3,85
30,84	3,90
30,86	3,93
30,89	4,00
30,91	4,08
30,94	4,16
30,96	4,26
30,98	4,30
31,01	4,37
31,03	4,42
31,06	4,50
31,08	4,56
31,11	4,63
31,13	4,63
31,15	4,74
31,18	4,77
31,20	4,90
31,23	4,97
31,25	5,06
31,28	5,09
31,30	5,21
31,33	5,23
31,35	5,37
31,37	5,38
31,40	5,46
31,42	5,50
31,45	5,62
31,47	5,65
31,50	5,77
31,52	5,81
31,55	5,95
31,57	5,98
31,59	6,10
31,62	6,14
31,64	6,28
31,67	6,31
31,69	6,45
31,72	6,46
31,74	6,57
31,77	6,59
31,79	6,69
31,81	6,70
31,84	6,82
31,86	6,82
31,89	6,94
31,91	6,94
31,94	7,04
31,96	7,04
31,99	7,12
32,01	7,13
32,03	7,21
32,06	7,20
32,08	7,29
32,11	7,29
32,13	7,36
32,16	7,40
32,18	7,45
32,20	7,45
32,23	7,51
32,25	7,47
32,28	7,52
32,30	7,51
32,33	7,53
32,35	7,53
32,38	7,54
32,40	7,52
32,42	7,57
32,45	7,58
32,47	7,59
32,50	7,57
32,52	7,56
32,55	7,55
32,57	7,53
32,60	7,50
32,62	7,47
32,64	7,43
32,67	7,37
32,69	7,33
32,72	7,27
32,74	7,26
32,77	7,22
32,79	7,18
32,82	7,14
32,84	7,10
32,86	7,03
32,89	7,03
32,91	6,96
32,94	6,92
32,96	6,82
32,99	6,77
33,01	6,68
33,04	6,66
33,06	6,53
33,08	6,49
33,11	6,38
33,13	6,34
33,16	6,26
33,18	6,23
33,21	6,13
33,23	6,11
33,26	5,99
33,28	5,98
33,30	5,86
33,33	5,82
33,35	5,71
33,38	5,66
33,40	5,53
33,43	5,49
33,45	5,36
33,47	5,35
33,50	5,23
33,52	5,21
33,55	5,12
33,57	5,12
33,60	5,01
33,62	5,01
33,65	4,89
33,67	4,88
33,69	4,78
33,72	4,76
33,74	4,67
33,77	4,64
33,79	4,50
33,82	4,49
33,84	4,40
33,87	4,39
33,89	4,32
33,91	4,28
33,94	4,22
33,96	4,21
33,99	4,15
34,01	4,15
34,04	4,07
34,06	4,03
34,09	3,98
34,11	3,95
34,13	3,91
34,16	3,90
34,18	3,84
34,21	3,81
34,23	3,78
34,26	3,76
34,28	3,76
34,31	3,75
34,33	3,75
34,35	3,74
34,38	3,72
34,40	3,70
34,43	3,70
34,45	3,68
34,48	3,67
34,50	3,62
34,52	3,62
34,55	3,60
34,57	3,63
34,60	3,60
34,62	3,64
34,65	3,61
34,67	3,67
34,70	3,65
34,72	3,69
34,74	3,70
34,77	3,76
34,79	3,72
34,82	3,79
34,84	3,74
34,87	3,81
34,89	3,79
34,92	3,85
34,94	3,82
34,96	3,91
34,99	3,88
35,01	3,99
35,04	3,99
35,06	4,08
35,09	4,09
35,11	4,20
35,14	4,20
35,16	4,31
35,18	4,30
35,21	4,39
35,23	4,40
35,26	4,47
35,28	4,50
35,31	4,59
35,33	4,58
35,36	4,72
35,38	4,75
35,40	4,87
35,43	4,91
35,45	5,00
35,48	5,07
35,50	5,19
35,53	5,24
35,55	5,36
35,57	5,40
35,60	5,50
35,62	5,56
35,65	5,64
35,67	5,72
35,70	5,81
35,72	5,90
35,75	6,03
35,77	6,11
35,79	6,21
35,82	6,35
35,84	6,46
35,87	6,57
35,89	6,65
35,92	6,73
35,94	6,81
35,97	6,95
35,99	7,03
36,01	7,13
36,04	7,18
36,06	7,30
36,09	7,40
36,11	7,57
36,14	7,66
36,16	7,79
36,19	7,86
36,21	8,04
36,23	8,11
36,26	8,26
36,28	8,32
36,31	8,42
36,33	8,47
36,36	8,63
36,38	8,69
36,41	8,87
36,43	8,93
36,45	9,09
36,48	9,18
36,50	9,36
36,53	9,41
36,55	9,59
36,58	9,65
36,60	9,78
36,62	9,83
36,65	9,96
36,67	9,99
36,70	10,12
36,72	10,13
36,75	10,25
36,77	10,29
36,80	10,43
36,82	10,47
36,84	10,58
36,87	10,60
36,89	10,73
36,92	10,74
36,94	10,86
36,97	10,86
36,99	10,95
37,02	10,95
37,04	10,99
37,06	10,97
37,09	11,04
37,11	11,01
37,14	11,06
37,16	11,02
37,19	11,07
37,21	11,07
37,24	11,11
37,26	11,07
37,28	11,09
37,31	11,02
37,33	11,05
37,36	11,00
37,38	11,01
37,41	10,97
37,43	10,95
37,46	10,89
37,48	10,89
37,50	10,81
37,53	10,77
37,55	10,68
37,58	10,60
37,60	10,50
37,63	10,43
37,65	10,34
37,68	10,31
37,70	10,21
37,72	10,10
37,75	10,02
37,77	9,90
37,80	9,82
37,82	9,69
37,85	9,59
37,87	9,47
37,89	9,38
37,92	9,25
37,94	9,20
37,97	9,06
37,99	8,97
38,02	8,82
38,04	8,75
38,07	8,62
38,09	8,55
38,11	8,40
38,14	8,34
38,16	8,18
38,19	8,09
38,21	7,93
38,24	7,83
38,26	7,66
38,29	7,57
38,31	7,39
38,33	7,33
38,36	7,18
38,38	7,12
38,41	7,01
38,43	6,95
38,46	6,80
38,48	6,76
38,51	6,59
38,53	6,56
38,55	6,40
38,58	6,32
38,60	6,18
38,63	6,14
38,65	6,00
38,68	5,99
38,70	5,85
38,73	5,83
38,75	5,74
38,77	5,73
38,80	5,63
38,82	5,63
38,85	5,49
38,87	5,48
38,90	5,39
38,92	5,36
38,94	5,28
38,97	5,23
38,99	5,14
39,02	5,15
39,04	5,09
39,07	5,09
39,09	5,04
39,12	5,00
39,14	5,00
39,16	4,99
39,19	4,95
39,21	4,95
39,24	4,90
39,26	4,88
39,29	4,87
39,31	4,84
39,34	4,86
39,36	4,86
39,38	4,87
39,41	4,86
39,43	4,88
39,46	4,88
39,48	4,93
39,51	4,92
39,53	4,98
39,56	4,95
39,58	5,01
39,60	5,01
39,63	5,09
39,65	5,08
39,68	5,16
39,70	5,13
39,73	5,21
39,75	5,21
39,78	5,29
39,80	5,30
39,82	5,38
39,85	5,37
39,87	5,51
39,90	5,52
39,92	5,63
39,95	5,65
39,97	5,75
39,99	5,78
40,02	5,91
40,04	5,92
40,07	6,05
40,09	6,07
40,12	6,19
40,14	6,24
40,17	6,36
40,19	6,39
40,21	6,53
40,24	6,58
40,26	6,74
40,29	6,81
40,31	6,95
40,34	7,03
40,36	7,19
40,39	7,27
40,41	7,44
40,43	7,48
40,46	7,63
40,48	7,73
40,51	7,87
40,53	7,95
40,56	8,11
40,58	8,21
40,61	8,41
40,63	8,52
40,65	8,66
40,68	8,78
40,70	8,94
40,73	9,06
40,75	9,23
40,78	9,35
40,80	9,49
40,83	9,60
40,85	9,74
40,87	9,90
40,90	10,04
40,92	10,18
40,95	10,34
40,97	10,49
41,00	10,65
41,02	10,85
41,05	11,02
41,07	11,21
41,09	11,35
41,12	11,51
41,14	11,64
41,17	11,83
41,19	11,96
41,22	12,10
41,24	12,18
41,26	12,35
41,29	12,46
41,31	12,65
41,34	12,78
41,36	12,94
41,39	13,03
41,41	13,24
41,44	13,34
41,46	13,55
41,48	13,64
41,51	13,81
41,53	13,89
41,56	14,04
41,58	14,11
41,61	14,27
41,63	14,32
41,66	14,48
41,68	14,54
41,70	14,68
41,73	14,75
41,75	14,89
41,78	14,92
41,80	15,03
41,83	15,05
41,85	15,16
41,88	15,18
41,90	15,24
41,92	15,22
41,95	15,32
41,97	15,31
42,00	15,39
42,02	15,36
42,05	15,41
42,07	15,39
42,10	15,44
42,12	15,39
42,14	15,43
42,17	15,35
42,19	15,37
42,22	15,29
42,24	15,29
42,27	15,22
42,29	15,17
42,31	15,08
42,34	15,05
42,36	14,91
42,39	14,87
42,41	14,77
42,44	14,72
42,46	14,62
42,49	14,51
42,51	14,39
42,53	14,33
42,56	14,22
42,58	14,13
42,61	14,01
42,63	13,86
