Voltage U1	Corriente IA
13,47	0,70
13,50	0,71
13,52	0,69
13,55	0,71
13,57	0,68
13,60	0,69
13,62	0,70
13,65	0,71
13,67	0,71
13,69	0,70
13,72	0,70
13,74	0,72
13,77	0,75
13,79	0,74
13,82	0,76
13,84	0,72
13,87	0,74
13,89	0,74
13,91	0,77
13,94	0,75
13,96	0,78
13,99	0,73
14,01	0,78
14,04	0,73
14,06	0,76
14,09	0,74
14,11	0,76
14,13	0,70
14,16	0,75
14,18	0,71
14,21	0,76
14,23	0,71
14,26	0,74
14,28	0,69
14,31	0,73
14,33	0,67
14,35	0,74
14,38	0,69
14,40	0,76
14,43	0,72
14,45	0,77
14,48	0,73
14,50	0,80
14,52	0,73
14,55	0,79
14,57	0,73
14,60	0,78
14,62	0,76
14,65	0,81
14,67	0,75
14,70	0,81
14,72	0,75
14,74	0,83
14,77	0,77
14,79	0,80
14,82	0,74
14,84	0,78
14,87	0,75
14,89	0,80
14,92	0,75
14,94	0,79
14,96	0,75
14,99	0,80
15,01	0,79
15,04	0,80
15,06	0,78
15,09	0,82
15,11	0,78
15,14	0,82
15,16	0,82
15,18	0,83
15,21	0,84
15,23	0,83
15,26	0,80
15,28	0,81
15,31	0,82
15,33	0,83
15,36	0,86
15,38	0,85
15,40	0,85
15,43	0,84
15,45	0,86
15,48	0,85
15,50	0,85
15,53	0,79
15,55	0,81
15,57	0,77
15,60	0,81
15,62	0,79
15,65	0,81
15,67	0,76
15,70	0,79
15,72	0,76
15,75	0,82
15,77	0,77
15,79	0,81
15,82	0,77
15,84	0,82
15,87	0,77
15,89	0,83
15,92	0,78
15,94	0,84
15,97	0,79
15,99	0,83
16,01	0,79
16,04	0,85
16,06	0,79
16,09	0,86
16,11	0,79
16,14	0,84
16,16	0,79
16,19	0,84
16,21	0,80
16,23	0,86
16,26	0,78
16,28	0,85
16,31	0,79
16,33	0,85
16,36	0,80
16,38	0,83
16,41	0,78
16,43	0,83
16,45	0,79
16,48	0,85
16,50	0,80
16,53	0,85
16,55	0,85
16,58	0,90
16,60	0,88
16,63	0,92
16,65	0,87
16,67	0,91
16,70	0,90
16,72	0,91
16,75	0,90
16,77	0,90
16,80	0,87
16,82	0,93
16,84	0,93
16,87	0,95
16,89	0,94
16,92	0,95
16,94	0,96
16,97	0,97
16,99	0,95
17,02	0,96
17,04	0,95
17,06	0,92
17,09	0,93
17,11	0,91
17,14	0,94
17,16	0,93
17,19	0,95
17,21	0,95
17,24	0,98
17,26	0,95
17,28	1,01
17,31	0,99
17,33	1,03
17,36	0,99
17,38	1,03
17,41	1,00
17,43	1,07
17,46	1,01
17,48	1,05
17,50	0,99
17,53	1,05
17,55	1,02
17,58	1,08
17,60	1,03
17,63	1,09
17,65	1,04
17,68	1,13
17,70	1,07
17,72	1,12
17,75	1,07
17,77	1,11
17,80	1,06
17,82	1,11
17,85	1,04
17,87	1,10
17,89	1,04
17,92	1,09
17,94	1,06
17,97	1,12
17,99	1,08
18,02	1,16
18,04	1,11
18,07	1,17
18,09	1,14
18,11	1,20
18,14	1,16
18,16	1,20
18,19	1,13
18,21	1,19
18,24	1,15
18,26	1,21
18,29	1,21
18,31	1,23
18,33	1,20
18,36	1,25
18,38	1,24
18,41	1,29
18,43	1,26
18,46	1,24
18,48	1,23
18,51	1,23
18,53	1,23
18,55	1,25
18,58	1,23
18,60	1,23
18,63	1,23
18,65	1,24
18,68	1,27
18,70	1,28
18,73	1,29
18,75	1,28
18,77	1,29
18,80	1,27
18,82	1,29
18,85	1,27
18,87	1,29
18,90	1,24
18,92	1,25
18,94	1,23
18,97	1,27
18,99	1,25
19,02	1,29
19,04	1,25
19,07	1,29
19,09	1,25
19,12	1,29
19,14	1,27
19,16	1,30
19,19	1,23
19,21	1,28
19,24	1,21
19,26	1,26
19,29	1,21
19,31	1,23
19,34	1,18
19,36	1,23
19,38	1,17
19,41	1,24
19,43	1,18
19,46	1,23
19,48	1,20
19,51	1,25
19,53	1,20
19,56	1,25
19,58	1,20
19,60	1,25
19,63	1,18
19,65	1,21
19,68	1,17
19,70	1,20
19,73	1,14
19,75	1,19
19,78	1,14
19,80	1,21
19,82	1,17
19,85	1,20
19,87	1,18
19,90	1,24
19,92	1,20
19,95	1,25
19,97	1,21
19,99	1,23
20,02	1,19
20,04	1,20
20,07	1,18
20,09	1,19
20,12	1,16
20,14	1,19
20,17	1,16
20,19	1,19
20,21	1,21
20,24	1,22
20,26	1,23
20,29	1,22
20,31	1,20
20,34	1,21
20,36	1,22
20,39	1,21
20,41	1,23
20,43	1,18
20,46	1,19
20,48	1,18
20,51	1,21
20,53	1,19
20,56	1,21
20,58	1,15
20,61	1,21
20,63	1,17
20,65	1,22
20,68	1,15
20,70	1,16
20,73	1,11
20,75	1,16
20,78	1,10
20,80	1,16
20,83	1,10
20,85	1,16
20,87	1,13
20,90	1,19
20,92	1,13
20,95	1,20
20,97	1,15
21,00	1,22
21,02	1,17
21,05	1,23
21,07	1,18
21,09	1,25
21,12	1,19
21,14	1,25
21,17	1,18
21,19	1,24
21,22	1,20
21,24	1,26
21,26	1,21
21,29	1,27
21,31	1,22
21,34	1,32
21,36	1,28
21,39	1,33
21,41	1,28
21,44	1,31
21,46	1,27
21,48	1,34
21,51	1,29
21,53	1,34
21,56	1,29
21,58	1,35
21,61	1,35
21,63	1,41
21,66	1,38
21,68	1,42
21,70	1,38
21,73	1,44
21,75	1,45
21,78	1,48
21,80	1,48
21,83	1,50
21,85	1,49
21,88	1,53
21,90	1,53
21,92	1,55
21,95	1,56
21,97	1,56
22,00	1,57
22,02	1,57
22,05	1,59
22,07	1,63
22,10	1,66
22,12	1,63
22,14	1,67
22,17	1,63
22,19	1,69
22,22	1,69
22,24	1,71
22,27	1,66
22,29	1,69
22,31	1,66
22,34	1,75
22,36	1,72
22,39	1,75
22,41	1,71
22,44	1,77
22,46	1,76
22,49	1,83
22,51	1,79
22,53	1,85
22,56	1,81
22,58	1,87
22,61	1,85
22,63	1,89
22,66	1,84
22,68	1,90
22,71	1,85
22,73	1,91
22,75	1,86
22,78	1,92
22,80	1,92
22,83	1,98
22,85	1,93
22,88	1,99
22,90	1,93
22,93	1,99
22,95	1,95
22,97	1,97
23,00	1,92
23,02	1,98
23,05	1,94
23,07	2,02
23,10	1,96
23,12	2,00
23,15	1,98
23,17	2,03
23,19	2,01
23,22	2,05
23,24	1,99
23,27	2,04
23,29	2,02
23,32	2,05
23,34	2,05
23,36	2,05
23,39	2,02
23,41	2,06
23,44	2,05
23,46	2,07
23,49	2,07
23,51	2,05
23,54	2,07
23,56	2,05
23,58	2,05
23,61	2,06
23,63	2,06
23,66	2,04
23,68	2,03
23,71	1,99
23,73	2,02
23,76	2,00
23,78	2,00
23,80	1,96
23,83	1,98
23,85	1,95
23,88	1,99
23,90	1,95
23,93	1,98
23,95	1,93
23,98	1,95
24,00	1,91
24,02	1,95
24,05	1,90
24,07	1,95
24,10	1,86
24,12	1,90
24,15	1,85
24,17	1,89
24,20	1,84
24,22	1,87
24,24	1,79
24,27	1,87
24,29	1,80
24,32	1,84
24,34	1,79
24,37	1,83
24,39	1,76
24,42	1,80
24,44	1,72
24,46	1,78
24,49	1,70
24,51	1,74
24,54	1,68
24,56	1,73
24,59	1,67
24,61	1,73
24,63	1,66
24,66	1,73
24,68	1,68
24,71	1,72
24,73	1,67
24,76	1,70
24,78	1,64
24,81	1,69
24,83	1,63
24,85	1,66
24,88	1,63
24,90	1,65
24,93	1,61
24,95	1,65
24,98	1,63
25,00	1,68
25,03	1,64
25,05	1,64
25,07	1,61
25,10	1,63
25,12	1,62
25,15	1,63
25,17	1,61
25,20	1,60
25,22	1,58
25,25	1,58
25,27	1,60
25,29	1,59
25,32	1,60
25,34	1,58
25,37	1,58
25,39	1,60
25,42	1,62
25,44	1,60
25,47	1,63
25,49	1,59
25,51	1,61
25,54	1,61
25,56	1,65
25,59	1,62
25,61	1,66
25,64	1,61
25,66	1,67
25,68	1,64
25,71	1,69
25,73	1,66
25,76	1,71
25,78	1,66
25,81	1,72
25,83	1,67
25,86	1,73
25,88	1,69
25,90	1,73
25,93	1,69
25,95	1,75
25,98	1,70
26,00	1,79
26,03	1,75
26,05	1,83
26,08	1,80
26,10	1,87
26,12	1,84
26,15	1,92
26,17	1,87
26,20	1,95
26,22	1,91
26,25	1,98
26,27	1,96
26,30	2,03
26,32	1,99
26,34	2,05
26,37	2,03
26,39	2,12
26,42	2,12
26,44	2,17
26,47	2,15
26,49	2,21
26,52	2,21
26,54	2,28
26,56	2,25
26,59	2,30
26,61	2,29
26,64	2,35
26,66	2,37
26,69	2,40
26,71	2,42
26,73	2,48
26,76	2,48
26,78	2,52
26,81	2,56
26,83	2,59
26,86	2,63
26,88	2,63
26,91	2,63
26,93	2,65
26,95	2,70
26,98	2,72
27,00	2,77
27,03	2,78
27,05	2,82
27,08	2,82
27,10	2,88
27,13	2,89
27,15	2,94
27,17	2,90
27,20	2,95
27,22	2,94
27,25	3,01
27,27	3,01
27,30	3,04
27,32	3,00
27,35	3,06
27,37	3,02
27,39	3,10
27,42	3,05
27,44	3,10
27,47	3,07
27,49	3,14
27,52	3,11
27,54	3,20
27,57	3,16
27,59	3,24
27,61	3,20
27,64	3,25
27,66	3,20
27,69	3,27
27,71	3,21
27,74	3,29
27,76	3,22
27,78	3,28
27,81	3,23
27,83	3,29
27,86	3,24
27,88	3,30
27,91	3,23
27,93	3,30
27,96	3,24
27,98	3,27
28,00	3,21
28,03	3,24
28,05	3,19
28,08	3,23
28,10	3,17
28,13	3,22
28,15	3,14
28,18	3,18
28,20	3,17
28,22	3,19
28,25	3,16
28,27	3,17
28,30	3,12
28,32	3,17
28,35	3,15
28,37	3,13
28,40	3,11
28,42	3,10
28,44	3,06
28,47	3,08
28,49	3,06
28,52	3,06
28,54	3,05
28,57	3,01
28,59	3,01
28,62	2,98
28,64	2,97
28,66	2,95
28,69	2,93
28,71	2,87
28,74	2,87
28,76	2,81
28,79	2,84
28,81	2,78
28,84	2,77
28,86	2,70
28,88	2,71
28,91	2,65
28,93	2,70
28,96	2,64
28,98	2,66
29,01	2,60
29,03	2,64
29,05	2,58
29,08	2,61
29,10	2,52
29,13	2,55
29,15	2,48
29,18	2,51
29,20	2,46
29,23	2,49
29,25	2,42
29,27	2,46
29,30	2,38
29,32	2,44
29,35	2,36
29,37	2,39
29,40	2,32
29,42	2,36
29,45	2,28
29,47	2,32
29,49	2,24
29,52	2,28
29,54	2,21
29,57	2,24
29,59	2,19
29,62	2,25
29,64	2,20
29,67	2,26
29,69	2,19
29,71	2,23
29,74	2,20
29,76	2,24
29,79	2,21
29,81	2,23
29,84	2,15
29,86	2,20
29,89	2,16
29,91	2,19
29,93	2,18
29,96	2,18
29,98	2,15
30,01	2,18
30,03	2,18
30,06	2,21
30,08	2,20
30,10	2,18
30,13	2,17
30,15	2,17
30,18	2,18
30,20	2,19
30,23	2,20
30,25	2,19
30,28	2,19
30,30	2,18
30,32	2,23
30,35	2,23
30,37	2,26
30,40	2,24
30,42	2,28
30,45	2,27
30,47	2,34
30,50	2,32
30,52	2,37
30,54	2,34
30,57	2,38
30,59	2,37
30,62	2,44
30,64	2,42
30,67	2,50
30,69	2,46
30,72	2,54
30,74	2,52
30,76	2,60
30,79	2,60
30,81	2,68
30,84	2,64
30,86	2,73
30,89	2,70
30,91	2,79
30,94	2,78
30,96	2,85
30,98	2,83
31,01	2,91
31,03	2,88
31,06	2,98
31,08	2,96
31,11	3,05
31,13	3,05
31,15	3,14
31,18	3,15
31,20	3,25
31,23	3,24
31,25	3,33
31,28	3,34
31,30	3,42
31,33	3,43
31,35	3,50
31,37	3,50
31,40	3,61
31,42	3,64
31,45	3,73
31,47	3,75
31,50	3,82
31,52	3,87
31,55	3,94
31,57	3,96
31,59	4,03
31,62	4,05
31,64	4,10
31,67	4,14
31,69	4,19
31,72	4,24
31,74	4,28
31,77	4,33
31,79	4,37
31,81	4,40
31,84	4,42
31,86	4,50
31,89	4,54
31,91	4,61
31,94	4,62
31,96	4,67
31,99	4,69
32,01	4,78
32,03	4,76
32,06	4,82
32,08	4,79
32,11	4,86
32,13	4,87
32,16	4,94
32,18	4,93
32,20	4,99
32,23	4,95
32,25	5,05
32,28	5,02
32,30	5,08
32,33	5,05
32,35	5,09
32,38	5,05
32,40	5,12
32,42	5,06
32,45	5,13
32,47	5,07
32,50	5,13
32,52	5,09
32,55	5,14
32,57	5,08
32,60	5,17
32,62	5,11
32,64	5,17
32,67	5,10
32,69	5,14
32,72	5,08
32,74	5,13
32,77	5,02
32,79	5,06
32,82	4,98
32,84	5,02
32,86	4,96
32,89	4,99
32,91	4,91
32,94	4,94
32,96	4,88
32,99	4,94
33,01	4,88
33,04	4,87
33,06	4,79
33,08	4,78
33,11	4,73
33,13	4,74
33,16	4,66
33,18	4,65
33,21	4,59
33,23	4,59
33,26	4,56
33,28	4,53
33,30	4,48
33,33	4,46
33,35	4,40
33,38	4,36
33,40	4,34
33,43	4,31
33,45	4,30
33,47	4,24
33,50	4,19
33,52	4,16
33,55	4,13
33,57	4,09
33,60	4,06
33,62	3,97
33,65	3,95
33,67	3,88
33,69	3,86
33,72	3,84
33,74	3,81
33,77	3,73
33,79	3,79
33,82	3,69
33,84	3,72
33,87	3,65
33,89	3,62
33,91	3,54
33,94	3,55
33,96	3,40
33,99	3,43
34,01	3,34
34,04	3,34
34,06	3,27
34,09	3,30
34,11	3,22
34,13	3,26
34,16	3,17
34,18	3,21
34,21	3,13
34,23	3,14
34,26	3,06
34,28	3,08
34,31	3,01
34,33	3,05
34,35	2,96
34,38	3,00
34,40	2,94
34,43	2,98
34,45	2,94
34,48	2,98
34,50	2,91
34,52	2,97
34,55	2,90
34,57	2,93
34,60	2,86
34,62	2,88
34,65	2,85
34,67	2,87
34,70	2,82
34,72	2,88
34,74	2,85
34,77	2,88
34,79	2,89
34,82	2,93
34,84	2,92
34,87	2,94
34,89	2,91
34,92	2,94
34,94	2,96
34,96	2,98
34,99	3,00
35,01	3,00
35,04	3,01
35,06	3,03
35,09	3,06
35,11	3,09
35,14	3,11
35,16	3,09
35,18	3,16
35,21	3,16
35,23	3,22
35,26	3,24
35,28	3,27
35,31	3,26
35,33	3,32
35,36	3,31
35,38	3,40
35,40	3,39
35,43	3,45
35,45	3,47
35,48	3,56
35,50	3,56
35,53	3,66
35,55	3,65
35,57	3,74
35,60	3,74
35,62	3,84
35,65	3,84
35,67	3,94
35,70	3,94
35,72	4,05
35,75	4,04
35,77	4,16
35,79	4,16
35,82	4,28
35,84	4,31
35,87	4,43
35,89	4,43
35,92	4,58
35,94	4,60
35,97	4,72
35,99	4,73
36,01	4,81
36,04	4,84
36,06	4,97
36,09	4,99
36,11	5,11
36,14	5,13
36,16	5,25
36,19	5,34
36,21	5,46
36,23	5,50
36,26	5,60
36,28	5,63
36,31	5,75
36,33	5,81
36,36	5,90
36,38	5,95
36,41	6,04
36,43	6,09
36,45	6,21
36,48	6,27
36,50	6,36
36,53	6,44
36,55	6,52
36,58	6,59
36,60	6,66
36,62	6,73
36,65	6,83
36,67	6,89
36,70	6,92
36,72	6,98
36,75	7,00
36,77	7,09
36,80	7,14
36,82	7,19
36,84	7,22
36,87	7,28
36,89	7,30
36,92	7,41
36,94	7,42
36,97	7,48
36,99	7,48
37,02	7,55
37,04	7,55
37,06	7,64
37,09	7,61
37,11	7,68
37,14	7,65
37,16	7,72
37,19	7,70
37,21	7,74
37,24	7,70
37,26	7,75
37,28	7,68
37,31	7,74
37,33	7,68
37,36	7,72
37,38	7,71
37,41	7,75
37,43	7,69
37,46	7,72
37,48	7,62
37,50	7,65
37,53	7,56
37,55	7,56
37,58	7,48
37,60	7,48
37,63	7,40
37,65	7,45
37,68	7,36
37,70	7,36
37,72	7,27
37,75	7,27
37,77	7,19
37,80	7,18
37,82	7,05
37,85	7,04
37,87	6,95
37,89	6,95
37,92	6,87
37,94	6,82
37,97	6,71
37,99	6,70
38,02	6,63
38,04	6,60
38,07	6,50
38,09	6,44
38,11	6,38
38,14	6,34
38,16	6,26
38,19	6,19
38,21	6,10
38,24	6,02
38,26	5,93
38,29	5,85
38,31	5,80
38,33	5,72
38,36	5,65
38,38	5,59
38,41	5,54
38,43	5,46
38,46	5,43
38,48	5,35
38,51	5,32
38,53	5,22
38,55	5,15
38,58	5,05
38,60	5,03
38,63	4,93
38,65	4,91
38,68	4,79
38,70	4,77
38,73	4,70
38,75	4,70
38,77	4,62
38,80	4,61
38,82	4,49
38,85	4,51
38,87	4,40
38,90	4,41
38,92	4,30
38,94	4,29
38,97	4,19
38,99	4,20
39,02	4,10
39,04	4,13
39,07	4,02
39,09	4,04
39,12	3,97
39,14	4,01
39,16	3,93
39,19	3,97
39,21	3,88
39,24	3,93
39,26	3,87
39,29	3,89
39,31	3,83
39,34	3,87
39,36	3,80
39,38	3,86
39,41	3,81
39,43	3,85
39,46	3,81
39,48	3,84
39,51	3,80
39,53	3,84
39,56	3,80
39,58	3,85
39,60	3,84
39,63	3,87
39,65	3,86
39,68	3,89
39,70	3,89
39,73	3,93
39,75	3,94
39,78	3,98
39,80	3,97
39,82	4,01
39,85	4,06
39,87	4,09
39,90	4,13
39,92	4,15
39,95	4,17
39,97	4,21
39,99	4,29
40,02	4,32
40,04	4,40
40,07	4,40
40,09	4,46
40,12	4,50
40,14	4,59
40,17	4,59
40,19	4,68
40,21	4,66
40,24	4,78
40,26	4,81
40,29	4,92
40,31	4,96
40,34	5,07
40,36	5,08
40,39	5,22
40,41	5,24
40,43	5,36
40,46	5,38
40,48	5,49
40,51	5,52
40,53	5,64
40,56	5,67
40,58	5,81
40,61	5,86
40,63	6,01
40,65	6,07
40,68	6,22
40,70	6,29
40,73	6,44
40,75	6,49
40,78	6,63
40,80	6,68
40,83	6,83
40,85	6,89
40,87	7,03
40,90	7,09
40,92	7,24
40,95	7,33
40,97	7,50
41,00	7,58
41,02	7,71
41,05	7,79
41,07	7,95
41,09	8,05
41,12	8,19
41,14	8,27
41,17	8,39
41,19	8,47
41,22	8,60
41,24	8,69
41,26	8,77
41,29	8,88
41,31	9,01
41,34	9,11
41,36	9,23
41,39	9,35
41,41	9,48
41,44	9,60
41,46	9,68
41,48	9,77
41,51	9,84
41,53	9,93
41,56	9,98
41,58	10,09
41,61	10,14
41,63	10,22
41,66	10,28
41,68	10,40
41,70	10,48
41,73	10,58
41,75	10,57
41,78	10,68
41,80	10,70
41,83	10,80
41,85	10,80
41,88	10,87
41,90	10,86
41,92	10,93
41,95	10,90
41,97	10,99
42,00	10,94
42,02	11,01
42,05	10,97
42,07	11,02
42,10	10,98
42,12	11,04
42,14	10,97
42,17	11,03
42,19	10,96
42,22	10,98
42,24	10,89
42,27	10,92
42,29	10,84
42,31	10,87
42,34	10,76
42,36	10,78
42,39	10,68
42,41	10,69
42,44	10,58
42,46	10,56
42,49	10,43
42,51	10,43
42,53	10,30
42,56	10,27
42,58	10,14
42,61	10,10
42,63	9,98
