Voltage U1	Corriente IA
4,17	0,39
4,20	0,34
4,22	0,39
4,24	0,36
4,27	0,42
4,29	0,40
4,32	0,42
4,34	0,39
4,37	0,42
4,39	0,39
4,42	0,43
4,44	0,40
4,46	0,40
4,49	0,39
4,51	0,41
4,54	0,42
4,56	0,45
4,59	0,42
4,61	0,43
4,63	0,41
4,66	0,41
4,68	0,41
4,71	0,39
4,73	0,38
4,76	0,38
4,78	0,37
4,81	0,36
4,83	0,39
4,85	0,37
4,88	0,41
4,90	0,38
4,93	0,38
4,95	0,38
4,98	0,41
5,00	0,39
5,03	0,42
5,05	0,36
5,07	0,38
5,10	0,35
5,12	0,39
5,15	0,36
5,17	0,39
5,20	0,33
5,22	0,39
5,25	0,35
5,27	0,40
5,29	0,37
5,32	0,40
5,34	0,36
5,37	0,40
5,39	0,35
5,42	0,41
5,44	0,34
5,47	0,37
5,49	0,32
5,51	0,37
5,54	0,32
5,56	0,37
5,59	0,32
5,61	0,38
5,64	0,35
5,66	0,39
5,68	0,35
5,71	0,39
5,73	0,34
5,76	0,39
5,78	0,34
5,81	0,38
5,83	0,34
5,86	0,38
5,88	0,36
5,90	0,41
5,93	0,37
5,95	0,43
5,98	0,38
6,00	0,41
6,03	0,37
6,05	0,40
6,08	0,38
6,10	0,41
6,12	0,38
6,15	0,40
6,17	0,35
6,20	0,37
6,22	0,37
6,25	0,38
6,27	0,38
6,30	0,38
6,32	0,38
6,34	0,41
6,37	0,43
6,39	0,42
6,42	0,43
6,44	0,41
6,47	0,40
6,49	0,40
6,52	0,43
6,54	0,42
6,56	0,43
6,59	0,40
6,61	0,43
6,64	0,42
6,66	0,44
6,69	0,43
6,71	0,43
6,73	0,38
6,76	0,41
6,78	0,37
6,81	0,41
6,83	0,38
6,86	0,40
6,88	0,37
6,91	0,39
6,93	0,35
6,95	0,42
6,98	0,39
7,00	0,42
7,03	0,36
7,05	0,41
7,08	0,38
7,10	0,44
7,13	0,37
7,15	0,41
7,17	0,36
7,20	0,41
7,22	0,38
7,25	0,43
7,27	0,38
7,30	0,43
7,32	0,37
7,35	0,44
7,37	0,39
7,39	0,41
7,42	0,37
7,44	0,41
7,47	0,37
7,49	0,42
7,52	0,38
7,54	0,42
7,57	0,37
7,59	0,41
7,61	0,38
7,64	0,42
7,66	0,40
7,69	0,44
7,71	0,40
7,74	0,45
7,76	0,44
7,78	0,49
7,81	0,47
7,83	0,47
7,86	0,42
7,88	0,45
7,91	0,43
7,93	0,44
7,96	0,44
7,98	0,46
8,00	0,45
8,03	0,47
8,05	0,46
8,08	0,48
8,10	0,47
8,13	0,43
8,15	0,42
8,18	0,39
8,20	0,41
8,22	0,42
8,25	0,41
8,27	0,39
8,30	0,40
8,32	0,38
8,35	0,43
8,37	0,42
8,40	0,44
8,42	0,42
8,44	0,45
8,47	0,42
8,49	0,46
8,52	0,44
8,54	0,46
8,57	0,43
8,59	0,45
8,62	0,42
8,64	0,47
8,66	0,42
8,69	0,48
8,71	0,43
8,74	0,47
8,76	0,42
8,79	0,47
8,81	0,44
8,84	0,49
8,86	0,41
8,88	0,47
8,91	0,42
8,93	0,48
8,96	0,43
8,98	0,46
9,01	0,42
9,03	0,46
9,05	0,40
9,08	0,45
9,10	0,39
9,13	0,43
9,15	0,41
9,18	0,47
9,20	0,44
9,23	0,50
9,25	0,45
9,27	0,51
9,30	0,49
9,32	0,51
9,35	0,49
9,37	0,50
9,40	0,45
9,42	0,52
9,45	0,48
9,47	0,52
9,49	0,51
9,52	0,51
9,54	0,51
9,57	0,54
9,59	0,50
9,62	0,55
9,64	0,52
9,67	0,50
9,69	0,49
9,71	0,48
9,74	0,49
9,76	0,50
9,79	0,50
9,81	0,50
9,84	0,50
9,86	0,51
9,89	0,55
9,91	0,55
9,93	0,56
9,96	0,53
9,98	0,54
10,01	0,52
10,03	0,56
10,06	0,52
10,08	0,53
10,10	0,50
10,13	0,54
10,15	0,54
10,18	0,57
10,20	0,53
10,23	0,56
10,25	0,52
10,28	0,57
10,30	0,53
10,32	0,56
10,35	0,52
10,37	0,54
10,40	0,50
10,42	0,54
10,45	0,48
10,47	0,53
10,50	0,48
10,52	0,53
10,54	0,50
10,57	0,53
10,59	0,49
10,62	0,57
10,64	0,53
10,67	0,58
10,69	0,53
10,72	0,58
10,74	0,55
10,76	0,61
10,79	0,52
10,81	0,57
10,84	0,51
10,86	0,56
10,89	0,56
10,91	0,60
10,94	0,55
10,96	0,60
10,98	0,57
11,01	0,65
11,03	0,61
11,06	0,61
11,08	0,56
11,11	0,58
11,13	0,55
11,15	0,58
11,18	0,55
11,20	0,58
11,23	0,56
11,25	0,59
11,28	0,60
11,30	0,63
11,33	0,62
11,35	0,64
11,37	0,61
11,40	0,63
11,42	0,64
11,45	0,65
11,47	0,64
11,50	0,63
11,52	0,61
11,55	0,61
11,57	0,62
11,59	0,60
11,62	0,61
11,64	0,59
11,67	0,60
11,69	0,59
11,72	0,63
11,74	0,64
11,77	0,67
11,79	0,63
11,81	0,67
11,84	0,63
11,86	0,67
11,89	0,63
11,91	0,63
11,94	0,59
11,96	0,63
11,99	0,59
12,01	0,66
12,03	0,62
12,06	0,66
12,08	0,65
12,11	0,69
12,13	0,66
12,16	0,71
12,18	0,67
12,21	0,72
12,23	0,67
12,25	0,69
12,28	0,65
12,30	0,68
12,33	0,63
12,35	0,68
12,38	0,63
12,40	0,69
12,42	0,64
12,45	0,69
12,47	0,69
12,50	0,74
12,52	0,69
12,55	0,75
12,57	0,68
12,60	0,73
12,62	0,69
12,64	0,71
12,67	0,68
12,69	0,71
12,72	0,68
12,74	0,75
12,77	0,72
12,79	0,76
12,82	0,77
12,84	0,80
12,86	0,80
12,89	0,82
12,91	0,77
12,94	0,80
12,96	0,79
12,99	0,79
13,01	0,79
13,04	0,80
13,06	0,78
13,08	0,82
13,11	0,82
13,13	0,85
13,16	0,86
13,18	0,83
13,21	0,85
13,23	0,84
13,26	0,84
13,28	0,83
13,30	0,81
13,33	0,79
13,35	0,80
13,38	0,78
13,40	0,83
13,43	0,81
13,45	0,83
13,47	0,82
13,50	0,82
13,52	0,81
13,55	0,85
13,57	0,82
13,60	0,87
13,62	0,82
13,65	0,86
13,67	0,85
13,69	0,89
13,72	0,85
13,74	0,88
13,77	0,81
13,79	0,85
13,82	0,81
13,84	0,86
13,87	0,84
13,89	0,88
13,91	0,83
13,94	0,91
13,96	0,86
13,99	0,91
14,01	0,86
14,04	0,88
14,06	0,82
14,09	0,87
14,11	0,79
14,13	0,86
14,16	0,79
14,18	0,84
14,21	0,82
14,23	0,87
14,26	0,84
14,28	0,89
14,31	0,83
14,33	0,90
14,35	0,88
14,38	0,90
14,40	0,87
14,43	0,90
14,45	0,86
14,48	0,92
14,50	0,88
14,52	0,91
14,55	0,89
14,57	0,91
14,60	0,89
14,62	0,92
14,65	0,89
14,67	0,95
14,70	0,92
14,72	0,93
14,74	0,91
14,77	0,93
14,79	0,93
14,82	0,94
14,84	0,90
14,87	0,89
14,89	0,87
14,92	0,86
14,94	0,89
14,96	0,88
14,99	0,89
15,01	0,88
15,04	0,89
15,06	0,90
15,09	0,94
15,11	0,92
15,14	0,93
15,16	0,90
15,18	0,91
15,21	0,90
15,23	0,92
15,26	0,88
15,28	0,91
15,31	0,85
15,33	0,89
15,36	0,86
15,38	0,88
15,40	0,89
15,43	0,93
15,45	0,88
15,48	0,93
15,50	0,87
15,53	0,93
15,55	0,88
15,57	0,89
15,60	0,85
15,62	0,88
15,65	0,82
15,67	0,89
15,70	0,84
15,72	0,89
15,75	0,85
15,77	0,90
15,79	0,87
15,82	0,93
15,84	0,87
15,87	0,91
15,89	0,88
15,92	0,93
15,94	0,91
15,97	0,93
15,99	0,87
16,01	0,92
16,04	0,88
16,06	0,92
16,09	0,90
16,11	0,94
16,14	0,94
16,16	1,00
16,19	0,97
16,21	1,01
16,23	1,00
16,26	1,01
16,28	0,96
16,31	0,99
16,33	0,99
16,36	1,00
16,38	1,00
16,41	1,00
16,43	1,00
16,45	1,02
16,48	1,02
16,50	1,04
16,53	1,05
16,55	1,05
16,58	1,05
16,60	1,04
16,63	1,06
16,65	1,06
16,67	1,09
16,70	1,07
16,72	1,09
16,75	1,09
16,77	1,13
16,80	1,14
16,82	1,16
16,84	1,11
16,87	1,16
16,89	1,12
16,92	1,17
16,94	1,15
16,97	1,17
16,99	1,14
17,02	1,19
17,04	1,16
17,06	1,22
17,09	1,16
17,11	1,19
17,14	1,16
17,16	1,22
17,19	1,18
17,21	1,25
17,24	1,21
17,26	1,28
17,28	1,26
17,31	1,30
17,33	1,27
17,36	1,33
17,38	1,28
17,41	1,36
17,43	1,30
17,46	1,35
17,48	1,31
17,50	1,38
17,53	1,35
17,55	1,41
17,58	1,35
17,60	1,42
17,63	1,38
17,65	1,44
17,68	1,39
17,70	1,43
17,72	1,40
17,75	1,44
17,77	1,41
17,80	1,46
17,82	1,41
17,85	1,45
17,87	1,46
17,89	1,49
17,92	1,49
17,94	1,52
17,97	1,49
17,99	1,55
18,02	1,54
18,04	1,55
18,07	1,54
18,09	1,54
18,11	1,52
18,14	1,57
18,16	1,55
18,19	1,56
18,21	1,56
18,24	1,55
18,26	1,56
18,29	1,56
18,31	1,55
18,33	1,57
18,36	1,57
18,38	1,55
18,41	1,56
18,43	1,54
18,46	1,57
18,48	1,57
18,51	1,59
18,53	1,56
18,55	1,57
18,58	1,54
18,60	1,58
18,63	1,55
18,65	1,56
18,68	1,52
18,70	1,56
18,73	1,54
18,75	1,59
18,77	1,54
18,80	1,58
18,82	1,53
18,85	1,57
18,87	1,54
18,90	1,58
18,92	1,54
18,94	1,58
18,97	1,53
18,99	1,58
19,02	1,53
19,04	1,57
19,07	1,52
19,09	1,54
19,12	1,48
19,14	1,52
19,16	1,46
19,19	1,51
19,21	1,46
19,24	1,49
19,26	1,46
19,29	1,49
19,31	1,46
19,34	1,50
19,36	1,43
19,38	1,48
19,41	1,45
19,43	1,49
19,46	1,46
19,48	1,48
19,51	1,43
19,53	1,46
19,56	1,42
19,58	1,44
19,60	1,43
19,63	1,45
19,65	1,40
19,68	1,43
19,70	1,43
19,73	1,47
19,75	1,45
19,78	1,44
19,80	1,42
19,82	1,43
19,85	1,41
19,87	1,43
19,90	1,40
19,92	1,40
19,95	1,38
19,97	1,37
19,99	1,38
20,02	1,36
20,04	1,35
20,07	1,33
20,09	1,34
20,12	1,32
20,14	1,35
20,17	1,34
20,19	1,38
20,21	1,34
20,24	1,36
20,26	1,32
20,29	1,36
20,31	1,32
20,34	1,35
20,36	1,30
20,39	1,35
20,41	1,31
20,43	1,34
20,46	1,32
20,48	1,35
20,51	1,29
20,53	1,35
20,56	1,29
20,58	1,34
20,61	1,32
20,63	1,35
20,65	1,30
20,68	1,35
20,70	1,30
20,73	1,36
20,75	1,31
20,78	1,35
20,80	1,32
20,83	1,38
20,85	1,35
20,87	1,41
20,90	1,37
20,92	1,44
20,95	1,41
20,97	1,45
21,00	1,42
21,02	1,45
21,05	1,42
21,07	1,49
21,09	1,45
21,12	1,51
21,14	1,49
21,17	1,54
21,19	1,53
21,22	1,59
21,24	1,57
21,26	1,62
21,29	1,59
21,31	1,63
21,34	1,61
21,36	1,64
21,39	1,64
21,41	1,67
21,44	1,67
21,46	1,72
21,48	1,70
21,51	1,73
21,53	1,78
21,56	1,81
21,58	1,82
21,61	1,84
21,63	1,85
21,66	1,87
21,68	1,92
21,70	1,92
21,73	1,95
21,75	1,95
21,78	1,98
21,80	2,01
21,83	2,07
21,85	2,08
21,88	2,13
21,90	2,12
21,92	2,18
21,95	2,17
21,97	2,20
22,00	2,19
22,02	2,22
22,05	2,20
22,07	2,25
22,10	2,22
22,12	2,29
22,14	2,28
22,17	2,32
22,19	2,31
22,22	2,37
22,24	2,34
22,27	2,43
22,29	2,41
22,31	2,47
22,34	2,45
22,36	2,50
22,39	2,47
22,41	2,54
22,44	2,48
22,46	2,53
22,49	2,49
22,51	2,54
22,53	2,54
22,56	2,61
22,58	2,58
22,61	2,65
22,63	2,62
22,66	2,70
22,68	2,67
22,71	2,70
22,73	2,66
22,75	2,68
22,78	2,65
22,80	2,70
22,83	2,65
22,85	2,69
22,88	2,64
22,90	2,67
22,93	2,68
22,95	2,70
22,97	2,67
23,00	2,71
23,02	2,68
23,05	2,72
23,07	2,73
23,10	2,73
23,12	2,72
23,15	2,72
23,17	2,69
23,19	2,71
23,22	2,69
23,24	2,67
23,27	2,69
23,29	2,67
23,32	2,66
23,34	2,64
23,36	2,64
23,39	2,65
23,41	2,65
23,44	2,58
23,46	2,59
23,49	2,55
23,51	2,58
23,54	2,54
23,56	2,53
23,58	2,48
23,61	2,50
23,63	2,46
23,66	2,50
23,68	2,45
23,71	2,47
23,73	2,44
23,76	2,46
23,78	2,41
23,80	2,44
23,83	2,39
23,85	2,40
23,88	2,35
23,90	2,34
23,93	2,29
23,95	2,31
23,98	2,25
24,00	2,29
24,02	2,23
24,05	2,26
24,07	2,21
24,10	2,23
24,12	2,20
24,15	2,23
24,17	2,13
24,20	2,18
24,22	2,10
24,24	2,13
24,27	2,07
24,29	2,09
24,32	2,03
24,34	2,06
24,37	2,00
24,39	2,05
24,42	1,99
24,44	2,01
24,46	1,98
24,49	2,02
24,51	1,99
24,54	2,02
24,56	1,95
24,59	1,99
24,61	1,96
24,63	1,97
24,66	1,93
24,68	1,93
24,71	1,88
24,73	1,92
24,76	1,90
24,78	1,91
24,81	1,89
24,83	1,88
24,85	1,89
24,88	1,90
24,90	1,88
24,93	1,88
24,95	1,86
24,98	1,86
25,00	1,86
25,03	1,83
25,05	1,84
25,07	1,84
25,10	1,84
25,12	1,84
25,15	1,84
25,17	1,83
25,20	1,88
25,22	1,87
25,25	1,89
25,27	1,87
25,29	1,90
25,32	1,87
25,34	1,93
25,37	1,88
25,39	1,93
25,42	1,89
25,44	1,93
25,47	1,89
25,49	1,95
25,51	1,92
25,54	1,97
25,56	1,93
25,59	2,02
25,61	2,00
25,64	2,06
25,66	2,04
25,68	2,08
25,71	2,06
25,73	2,12
25,76	2,08
25,78	2,15
25,81	2,11
25,83	2,18
25,86	2,17
25,88	2,24
25,90	2,22
25,93	2,31
25,95	2,29
25,98	2,38
26,00	2,37
26,03	2,44
26,05	2,44
26,08	2,53
26,10	2,49
26,12	2,56
26,15	2,53
26,17	2,61
26,20	2,61
26,22	2,67
26,25	2,66
26,27	2,74
26,30	2,77
26,32	2,88
26,34	2,88
26,37	2,94
26,39	2,96
26,42	3,02
26,44	3,06
26,47	3,12
26,49	3,13
26,52	3,19
26,54	3,20
26,56	3,24
26,59	3,30
26,61	3,36
26,64	3,39
26,66	3,42
26,69	3,46
26,71	3,51
26,73	3,58
26,76	3,62
26,78	3,67
26,81	3,68
26,83	3,73
26,86	3,75
26,88	3,80
26,91	3,80
26,93	3,85
26,95	3,83
26,98	3,91
27,00	3,91
27,03	3,98
27,05	4,02
27,08	4,10
27,10	4,09
27,13	4,16
27,15	4,12
27,17	4,19
27,20	4,16
27,22	4,21
27,25	4,19
27,27	4,26
27,30	4,23
27,32	4,33
27,35	4,32
27,37	4,40
27,39	4,38
27,42	4,44
27,44	4,40
27,47	4,48
27,49	4,43
27,52	4,48
27,54	4,44
27,57	4,49
27,59	4,45
27,61	4,48
27,64	4,43
27,66	4,48
27,69	4,44
27,71	4,50
27,74	4,46
27,76	4,49
27,78	4,48
27,81	4,50
27,83	4,45
27,86	4,50
27,88	4,43
27,91	4,44
27,93	4,38
27,96	4,37
27,98	4,33
28,00	4,33
28,03	4,26
28,05	4,28
28,08	4,21
28,10	4,20
28,13	4,16
28,15	4,17
28,18	4,14
28,20	4,12
28,22	4,07
28,25	4,07
28,27	4,05
28,30	4,03
28,32	4,00
28,35	3,95
28,37	3,92
28,40	3,86
28,42	3,85
28,44	3,82
28,47	3,79
28,49	3,71
28,52	3,71
28,54	3,66
28,57	3,66
28,59	3,60
28,62	3,55
28,64	3,48
28,66	3,48
28,69	3,40
28,71	3,40
28,74	3,32
28,76	3,30
28,79	3,24
28,81	3,24
28,84	3,17
28,86	3,19
28,88	3,11
28,91	3,13
28,93	3,06
28,96	3,06
28,98	2,99
29,01	3,01
29,03	2,93
29,05	2,97
29,08	2,87
29,10	2,89
29,13	2,82
29,15	2,85
29,18	2,78
29,20	2,81
29,23	2,72
29,25	2,78
29,27	2,70
29,30	2,73
29,32	2,65
29,35	2,68
29,37	2,60
29,40	2,64
29,42	2,56
29,45	2,58
29,47	2,50
29,49	2,53
29,52	2,49
29,54	2,54
29,57	2,49
29,59	2,51
29,62	2,47
29,64	2,52
29,67	2,49
29,69	2,52
29,71	2,48
29,74	2,50
29,76	2,47
29,79	2,52
29,81	2,49
29,84	2,49
29,86	2,48
29,89	2,48
29,91	2,46
29,93	2,48
29,96	2,46
29,98	2,50
30,01	2,52
30,03	2,52
30,06	2,53
30,08	2,53
30,10	2,58
30,13	2,59
30,15	2,62
30,18	2,60
30,20	2,61
30,23	2,62
30,25	2,71
30,28	2,69
30,30	2,74
30,32	2,73
30,35	2,79
30,37	2,81
30,40	2,89
30,42	2,87
30,45	2,94
30,47	2,93
30,50	3,00
30,52	3,02
30,54	3,09
30,57	3,09
30,59	3,17
30,62	3,16
30,64	3,26
30,67	3,26
30,69	3,34
30,72	3,35
30,74	3,43
30,76	3,42
30,79	3,52
30,81	3,51
30,84	3,62
30,86	3,63
30,89	3,73
30,91	3,76
30,94	3,86
30,96	3,88
30,98	4,01
31,01	4,01
31,03	4,12
31,06	4,15
31,08	4,25
31,11	4,29
31,13	4,38
31,15	4,38
31,18	4,50
31,20	4,54
31,23	4,64
31,25	4,69
31,28	4,77
31,30	4,83
31,33	4,95
31,35	4,99
31,37	5,10
31,40	5,14
31,42	5,21
31,45	5,28
31,47	5,37
31,50	5,41
31,52	5,53
31,55	5,58
31,57	5,68
31,59	5,74
31,62	5,80
31,64	5,89
31,67	5,96
31,69	6,02
31,72	6,07
31,74	6,12
31,77	6,15
31,79	6,25
31,81	6,30
31,84	6,37
31,86	6,39
31,89	6,47
31,91	6,51
31,94	6,61
31,96	6,63
31,99	6,71
32,01	6,70
32,03	6,77
32,06	6,79
32,08	6,87
32,11	6,85
32,13	6,91
32,16	6,87
32,18	6,96
32,20	6,94
32,23	7,00
32,25	6,97
32,28	7,04
32,30	6,99
32,33	7,06
32,35	7,01
32,38	7,07
32,40	7,00
32,42	7,04
32,45	6,99
32,47	7,03
32,50	6,97
32,52	7,02
32,55	6,94
32,57	6,98
32,60	6,91
32,62	6,92
32,64	6,86
32,67	6,87
32,69	6,77
32,72	6,80
32,74	6,73
32,77	6,74
32,79	6,67
32,82	6,66
32,84	6,57
32,86	6,58
32,89	6,47
32,91	6,47
32,94	6,37
32,96	6,34
32,99	6,24
33,01	6,21
33,04	6,13
33,06	6,10
33,08	6,00
33,11	5,97
33,13	5,85
33,16	5,81
33,18	5,76
33,21	5,71
33,23	5,63
33,26	5,58
33,28	5,49
33,30	5,46
33,33	5,41
33,35	5,33
33,38	5,26
33,40	5,18
33,43	5,10
33,45	5,06
33,47	5,01
33,50	4,96
33,52	4,92
33,55	4,83
33,57	4,80
33,60	4,74
33,62	4,69
33,65	4,60
33,67	4,54
33,69	4,43
33,72	4,40
33,74	4,31
33,77	4,27
33,79	4,20
33,82	4,17
33,84	4,08
33,87	4,05
33,89	3,97
33,91	4,00
33,94	3,92
33,96	3,91
33,99	3,81
34,01	3,82
34,04	3,75
34,06	3,78
34,09	3,67
34,11	3,69
34,13	3,59
34,16	3,61
34,18	3,55
34,21	3,57
34,23	3,48
34,26	3,53
34,28	3,45
34,31	3,51
34,33	3,45
34,35	3,46
34,38	3,39
34,40	3,41
34,43	3,34
34,45	3,38
34,48	3,33
34,50	3,37
34,52	3,31
34,55	3,36
34,57	3,36
34,60	3,39
34,62	3,35
34,65	3,40
34,67	3,36
34,70	3,42
34,72	3,42
34,74	3,46
34,77	3,46
34,79	3,50
34,82	3,48
34,84	3,53
34,87	3,54
34,89	3,59
34,92	3,62
34,94	3,66
34,96	3,68
34,99	3,73
35,01	3,76
35,04	3,82
35,06	3,87
35,09	3,87
35,11	3,90
35,14	3,94
35,16	4,02
35,18	4,06
35,21	4,11
35,23	4,11
35,26	4,17
35,28	4,19
35,31	4,29
35,33	4,31
35,36	4,39
35,38	4,41
35,40	4,52
35,43	4,56
35,45	4,68
35,48	4,70
35,50	4,82
35,53	4,84
35,55	4,95
35,57	4,98
35,60	5,09
35,62	5,12
35,65	5,26
35,67	5,29
35,70	5,42
35,72	5,46
35,75	5,60
35,77	5,66
35,79	5,80
35,82	5,82
35,84	5,97
35,87	6,01
35,89	6,15
35,92	6,19
35,94	6,32
35,97	6,38
35,99	6,53
36,01	6,57
36,04	6,74
36,06	6,79
36,09	6,95
36,11	7,05
36,14	7,20
36,16	7,28
36,19	7,43
36,21	7,49
36,23	7,63
36,26	7,71
36,28	7,82
36,31	7,90
36,33	8,02
36,36	8,08
36,38	8,23
36,41	8,34
36,43	8,47
36,45	8,58
36,48	8,70
36,50	8,81
36,53	8,94
36,55	9,01
36,58	9,12
36,60	9,18
36,62	9,24
36,65	9,31
36,67	9,35
36,70	9,42
36,72	9,50
36,75	9,56
36,77	9,62
36,80	9,71
36,82	9,76
36,84	9,88
36,87	9,93
36,89	10,01
36,92	10,04
36,94	10,10
36,97	10,13
36,99	10,21
37,02	10,19
37,04	10,25
37,06	10,22
37,09	10,27
37,11	10,28
37,14	10,33
37,16	10,30
37,19	10,36
37,21	10,29
37,24	10,35
37,26	10,30
37,28	10,31
37,31	10,26
37,33	10,28
37,36	10,20
37,38	10,23
37,41	10,14
37,43	10,15
37,46	10,06
37,48	10,05
37,50	9,95
37,53	9,92
37,55	9,79
37,58	9,80
37,60	9,67
37,63	9,65
37,65	9,52
37,68	9,51
37,70	9,38
37,72	9,37
37,75	9,19
37,77	9,16
37,80	9,02
37,82	8,97
37,85	8,84
37,87	8,78
37,89	8,62
37,92	8,58
37,94	8,44
37,97	8,41
37,99	8,27
38,02	8,20
38,04	8,07
38,07	7,98
38,09	7,86
38,11	7,77
38,14	7,62
38,16	7,53
38,19	7,36
38,21	7,26
38,24	7,16
38,26	7,05
38,29	6,93
38,31	6,82
38,33	6,70
38,36	6,63
38,38	6,56
38,41	6,48
38,43	6,40
38,46	6,30
38,48	6,20
38,51	6,12
38,53	6,02
38,55	5,91
38,58	5,83
38,60	5,71
38,63	5,64
38,65	5,54
38,68	5,48
38,70	5,43
38,73	5,38
38,75	5,28
38,77	5,25
38,80	5,15
38,82	5,12
38,85	5,03
38,87	4,97
38,90	4,88
38,92	4,86
38,94	4,77
38,97	4,78
38,99	4,71
39,02	4,71
39,04	4,66
39,07	4,67
39,09	4,61
39,12	4,64
39,14	4,56
39,16	4,60
39,19	4,53
39,21	4,54
39,24	4,47
39,26	4,50
39,29	4,44
39,31	4,48
39,34	4,43
39,36	4,48
39,38	4,44
39,41	4,50
39,43	4,48
39,46	4,53
39,48	4,50
39,51	4,57
39,53	4,52
39,56	4,58
39,58	4,55
39,60	4,60
39,63	4,61
39,65	4,67
39,68	4,67
39,70	4,77
39,73	4,78
39,75	4,86
39,78	4,90
39,80	4,97
39,82	5,00
39,85	5,07
39,87	5,10
39,90	5,18
39,92	5,23
39,95	5,30
39,97	5,38
39,99	5,43
40,02	5,49
40,04	5,55
40,07	5,63
40,09	5,71
40,12	5,80
40,14	5,84
40,17	5,95
40,19	6,02
40,21	6,14
40,24	6,23
40,26	6,32
40,29	6,38
40,31	6,52
40,34	6,58
40,36	6,72
40,39	6,79
40,41	6,92
40,43	6,98
40,46	7,12
40,48	7,17
40,51	7,35
40,53	7,40
40,56	7,56
40,58	7,62
40,61	7,81
40,63	7,89
40,65	8,08
40,68	8,14
40,70	8,35
40,73	8,41
40,75	8,62
40,78	8,70
40,80	8,87
40,83	8,96
40,85	9,15
40,87	9,22
40,90	9,45
40,92	9,52
40,95	9,71
40,97	9,83
41,00	10,00
41,02	10,11
41,05	10,31
41,07	10,40
41,09	10,61
41,12	10,69
41,14	10,87
41,17	11,00
41,19	11,16
41,22	11,26
41,24	11,45
41,26	11,53
41,29	11,72
41,31	11,84
41,34	12,03
41,36	12,15
41,39	12,31
41,41	12,40
41,44	12,57
41,46	12,67
41,48	12,81
41,51	12,89
41,53	13,01
41,56	13,10
41,58	13,23
41,61	13,31
41,63	13,45
41,66	13,52
41,68	13,62
41,70	13,70
41,73	13,76
41,75	13,86
41,78	13,94
41,80	13,97
41,83	14,01
41,85	14,05
41,88	14,07
41,90	14,16
41,92	14,17
41,95	14,20
41,97	14,20
42,00	14,24
42,02	14,25
42,05	14,30
42,07	14,26
42,10	14,26
42,12	14,22
42,14	14,23
42,17	14,19
42,19	14,18
42,22	14,11
42,24	14,12
42,27	14,04
42,29	14,02
42,31	13,93
42,34	13,89
42,36	13,81
42,39	13,77
42,41	13,62
42,44	13,56
42,46	13,38
42,49	13,34
42,51	13,20
42,53	13,14
42,56	12,99
42,58	12,91
42,61	12,76
42,63	12,74
