Voltage U1	Corriente IA
3,58	0,40
3,61	0,45
3,63	0,40
3,66	0,44
3,68	0,39
3,71	0,43
3,73	0,42
3,76	0,46
3,78	0,44
3,80	0,48
3,83	0,44
3,85	0,47
3,88	0,46
3,90	0,48
3,93	0,46
3,95	0,47
3,98	0,42
4,00	0,45
4,02	0,44
4,05	0,46
4,07	0,46
4,10	0,46
4,12	0,44
4,15	0,45
4,17	0,46
4,20	0,48
4,22	0,49
4,24	0,46
4,27	0,48
4,29	0,45
4,32	0,47
4,34	0,45
4,37	0,44
4,39	0,41
4,42	0,42
4,44	0,40
4,46	0,45
4,49	0,43
4,51	0,45
4,54	0,44
4,56	0,47
4,59	0,44
4,61	0,48
4,63	0,44
4,66	0,46
4,68	0,42
4,71	0,43
4,73	0,40
4,76	0,43
4,78	0,39
4,81	0,45
4,83	0,40
4,85	0,45
4,88	0,41
4,90	0,47
4,93	0,44
4,95	0,49
4,98	0,42
5,00	0,47
5,03	0,41
5,05	0,46
5,07	0,40
5,10	0,44
5,12	0,39
5,15	0,44
5,17	0,40
5,20	0,46
5,22	0,40
5,25	0,44
5,27	0,43
5,29	0,46
5,32	0,43
5,34	0,47
5,37	0,42
5,39	0,47
5,42	0,43
5,44	0,45
5,47	0,43
5,49	0,45
5,51	0,42
5,54	0,47
5,56	0,45
5,59	0,49
5,61	0,46
5,64	0,45
5,66	0,45
5,68	0,47
5,71	0,44
5,73	0,47
5,76	0,44
5,78	0,45
5,81	0,45
5,83	0,44
5,86	0,45
5,88	0,44
5,90	0,43
5,93	0,44
5,95	0,44
5,98	0,43
6,00	0,47
6,03	0,46
6,05	0,49
6,08	0,46
6,10	0,47
6,12	0,46
6,15	0,49
6,17	0,45
6,20	0,47
6,22	0,42
6,25	0,45
6,27	0,44
6,30	0,47
6,32	0,45
6,34	0,48
6,37	0,44
6,39	0,50
6,42	0,47
6,44	0,49
6,47	0,45
6,49	0,46
6,52	0,42
6,54	0,46
6,56	0,39
6,59	0,44
6,61	0,40
6,64	0,44
6,66	0,40
6,69	0,45
6,71	0,41
6,73	0,48
6,76	0,43
6,78	0,47
6,81	0,44
6,83	0,49
6,86	0,45
6,88	0,49
6,91	0,43
6,93	0,48
6,95	0,43
6,98	0,48
7,00	0,45
7,03	0,48
7,05	0,43
7,08	0,47
7,10	0,44
7,13	0,50
7,15	0,47
7,17	0,49
7,20	0,45
7,22	0,46
7,25	0,44
7,27	0,47
7,30	0,42
7,32	0,44
7,35	0,41
7,37	0,43
7,39	0,45
7,42	0,47
7,44	0,44
7,47	0,46
7,49	0,44
7,52	0,46
7,54	0,47
7,57	0,48
7,59	0,47
7,61	0,46
7,64	0,44
7,66	0,45
7,69	0,45
7,71	0,45
7,74	0,47
7,76	0,44
7,78	0,46
7,81	0,44
7,83	0,46
7,86	0,48
7,88	0,49
7,91	0,44
7,93	0,46
7,96	0,42
7,98	0,46
8,00	0,44
8,03	0,45
8,05	0,41
8,08	0,44
8,10	0,40
8,13	0,47
8,15	0,43
8,18	0,46
8,20	0,44
8,22	0,48
8,25	0,45
8,27	0,50
8,30	0,45
8,32	0,50
8,35	0,45
8,37	0,47
8,40	0,44
8,42	0,48
8,44	0,44
8,47	0,49
8,49	0,44
8,52	0,49
8,54	0,46
8,57	0,50
8,59	0,48
8,62	0,52
8,64	0,48
8,66	0,54
8,69	0,48
8,71	0,51
8,74	0,45
8,76	0,47
8,79	0,44
8,81	0,47
8,84	0,42
8,86	0,48
8,88	0,44
8,91	0,48
8,93	0,47
8,96	0,50
8,98	0,49
9,01	0,52
9,03	0,48
9,05	0,51
9,08	0,50
9,10	0,51
9,13	0,50
9,15	0,49
9,18	0,47
9,20	0,49
9,23	0,49
9,25	0,51
9,27	0,51
9,30	0,50
9,32	0,53
9,35	0,53
9,37	0,54
9,40	0,54
9,42	0,53
9,45	0,50
9,47	0,51
9,49	0,47
9,52	0,51
9,54	0,49
9,57	0,51
9,59	0,50
9,62	0,52
9,64	0,51
9,67	0,55
9,69	0,51
9,71	0,54
9,74	0,50
9,76	0,52
9,79	0,49
9,81	0,53
9,84	0,50
9,86	0,55
9,89	0,48
9,91	0,52
9,93	0,48
9,96	0,53
9,98	0,49
10,01	0,53
10,03	0,48
10,06	0,57
10,08	0,52
10,10	0,57
10,13	0,52
10,15	0,55
10,18	0,50
10,20	0,55
10,23	0,47
10,25	0,55
10,28	0,49
10,30	0,54
10,32	0,51
10,35	0,57
10,37	0,53
10,40	0,58
10,42	0,51
10,45	0,56
10,47	0,52
10,50	0,57
10,52	0,53
10,54	0,57
10,57	0,52
10,59	0,58
10,62	0,54
10,64	0,58
10,67	0,54
10,69	0,56
10,72	0,54
10,74	0,57
10,76	0,54
10,79	0,59
10,81	0,57
10,84	0,58
10,86	0,56
10,89	0,57
10,91	0,57
10,94	0,58
10,96	0,56
10,98	0,56
11,01	0,53
11,03	0,54
11,06	0,55
11,08	0,56
11,11	0,58
11,13	0,55
11,15	0,57
11,18	0,58
11,20	0,61
11,23	0,60
11,25	0,61
11,28	0,57
11,30	0,59
11,33	0,58
11,35	0,59
11,37	0,56
11,40	0,59
11,42	0,55
11,45	0,59
11,47	0,57
11,50	0,60
11,52	0,61
11,55	0,63
11,57	0,60
11,59	0,65
11,62	0,60
11,64	0,63
11,67	0,60
11,69	0,61
11,72	0,58
11,74	0,60
11,77	0,55
11,79	0,62
11,81	0,58
11,84	0,62
11,86	0,58
11,89	0,62
11,91	0,59
11,94	0,63
11,96	0,58
11,99	0,63
12,01	0,58
12,03	0,63
12,06	0,61
12,08	0,65
12,11	0,61
12,13	0,65
12,16	0,61
12,18	0,66
12,21	0,63
12,23	0,64
12,25	0,62
12,28	0,67
12,30	0,63
12,33	0,67
12,35	0,64
12,38	0,68
12,40	0,65
12,42	0,68
12,45	0,66
12,47	0,68
12,50	0,66
12,52	0,68
12,55	0,65
12,57	0,68
12,60	0,67
12,62	0,69
12,64	0,70
12,67	0,71
12,69	0,70
12,72	0,71
12,74	0,71
12,77	0,72
12,79	0,72
12,82	0,69
12,84	0,69
12,86	0,69
12,89	0,71
12,91	0,72
12,94	0,73
12,96	0,70
12,99	0,73
13,01	0,71
13,04	0,74
13,06	0,74
13,08	0,74
13,11	0,70
13,13	0,73
13,16	0,70
13,18	0,75
13,21	0,70
13,23	0,72
13,26	0,70
13,28	0,74
13,30	0,70
13,33	0,76
13,35	0,72
13,38	0,78
13,40	0,73
13,43	0,76
13,45	0,73
13,47	0,77
13,50	0,73
13,52	0,79
13,55	0,74
13,57	0,78
13,60	0,75
13,62	0,78
13,65	0,75
13,67	0,79
13,69	0,73
13,72	0,79
13,74	0,74
13,77	0,79
13,79	0,75
13,82	0,79
13,84	0,76
13,87	0,80
13,89	0,77
13,91	0,81
13,94	0,74
13,96	0,79
13,99	0,76
14,01	0,80
14,04	0,78
14,06	0,81
14,09	0,76
14,11	0,82
14,13	0,81
14,16	0,83
14,18	0,81
14,21	0,83
14,23	0,80
14,26	0,85
14,28	0,84
14,31	0,86
14,33	0,85
14,35	0,84
14,38	0,83
14,40	0,85
14,43	0,85
14,45	0,86
14,48	0,84
14,50	0,83
14,52	0,84
14,55	0,82
14,57	0,84
14,60	0,82
14,62	0,83
14,65	0,81
14,67	0,80
14,70	0,78
14,72	0,83
14,74	0,81
14,77	0,83
14,79	0,81
14,82	0,84
14,84	0,84
14,87	0,88
14,89	0,84
14,92	0,87
14,94	0,82
14,96	0,85
14,99	0,83
15,01	0,87
15,04	0,83
15,06	0,87
15,09	0,83
15,11	0,88
15,14	0,84
15,16	0,86
15,18	0,83
15,21	0,87
15,23	0,80
15,26	0,85
15,28	0,80
15,31	0,86
15,33	0,81
15,36	0,85
15,38	0,81
15,40	0,86
15,43	0,81
15,45	0,88
15,48	0,82
15,50	0,87
15,53	0,82
15,55	0,87
15,57	0,85
15,60	0,89
15,62	0,83
15,65	0,88
15,67	0,85
15,70	0,89
15,72	0,88
15,75	0,91
15,77	0,88
15,79	0,92
15,82	0,88
15,84	0,93
15,87	0,91
15,89	0,90
15,92	0,87
15,94	0,89
15,97	0,87
15,99	0,91
16,01	0,88
16,04	0,89
16,06	0,87
16,09	0,88
16,11	0,89
16,14	0,91
16,16	0,90
16,19	0,92
16,21	0,91
16,23	0,92
16,26	0,94
16,28	0,94
16,31	0,95
16,33	0,93
16,36	0,93
16,38	0,93
16,41	0,95
16,43	0,93
16,45	0,97
16,48	0,93
16,50	0,96
16,53	0,94
16,55	0,96
16,58	0,95
16,60	0,98
16,63	0,91
16,65	0,95
16,67	0,91
16,70	0,96
16,72	0,93
16,75	0,96
16,77	0,92
16,80	0,97
16,82	0,93
16,84	1,00
16,87	0,96
16,89	1,00
16,92	0,98
16,94	1,03
16,97	0,99
16,99	1,05
17,02	1,00
17,04	1,06
17,06	1,01
17,09	1,04
17,11	1,00
17,14	1,06
17,16	1,01
17,19	1,09
17,21	1,04
17,24	1,11
17,26	1,08
17,28	1,12
17,31	1,09
17,33	1,12
17,36	1,06
17,38	1,13
17,41	1,08
17,43	1,11
17,46	1,08
17,48	1,11
17,50	1,10
17,53	1,14
17,55	1,10
17,58	1,15
17,60	1,13
17,63	1,17
17,65	1,18
17,68	1,22
17,70	1,20
17,72	1,23
17,75	1,19
17,77	1,21
17,80	1,21
17,82	1,22
17,85	1,22
17,87	1,22
17,89	1,21
17,92	1,25
17,94	1,28
17,97	1,29
17,99	1,30
18,02	1,29
18,04	1,31
18,07	1,31
18,09	1,32
18,11	1,31
18,14	1,31
18,16	1,27
18,19	1,29
18,21	1,27
18,24	1,31
18,26	1,23
18,29	1,26
18,31	1,24
18,33	1,28
18,36	1,25
18,38	1,31
18,41	1,27
18,43	1,36
18,46	1,32
18,48	1,36
18,51	1,33
18,53	1,37
18,55	1,31
18,58	1,36
18,60	1,32
18,63	1,36
18,65	1,34
18,68	1,40
18,70	1,37
18,73	1,42
18,75	1,36
18,77	1,43
18,80	1,38
18,82	1,41
18,85	1,36
18,87	1,39
18,90	1,34
18,92	1,39
18,94	1,33
18,97	1,38
18,99	1,33
19,02	1,37
19,04	1,34
19,07	1,38
19,09	1,35
19,12	1,40
19,14	1,35
19,16	1,39
19,19	1,36
19,21	1,40
19,24	1,37
19,26	1,40
19,29	1,34
19,31	1,38
19,34	1,35
19,36	1,37
19,38	1,36
19,41	1,36
19,43	1,33
19,46	1,36
19,48	1,34
19,51	1,39
19,53	1,37
19,56	1,36
19,58	1,34
19,60	1,33
19,63	1,32
19,65	1,33
19,68	1,30
19,70	1,28
19,73	1,28
19,75	1,27
19,78	1,31
19,80	1,31
19,82	1,31
19,85	1,31
19,87	1,32
19,90	1,30
19,92	1,33
19,95	1,29
19,97	1,31
19,99	1,27
20,02	1,26
20,04	1,24
20,07	1,26
20,09	1,23
20,12	1,27
20,14	1,22
20,17	1,26
20,19	1,22
20,21	1,26
20,24	1,26
20,26	1,29
20,29	1,24
20,31	1,28
20,34	1,22
20,36	1,26
20,39	1,22
20,41	1,24
20,43	1,20
20,46	1,23
20,48	1,19
20,51	1,26
20,53	1,21
20,56	1,25
20,58	1,21
20,61	1,26
20,63	1,23
20,65	1,28
20,68	1,22
20,70	1,28
20,73	1,24
20,75	1,28
20,78	1,25
20,80	1,28
20,83	1,22
20,85	1,28
20,87	1,24
20,90	1,28
20,92	1,25
20,95	1,27
20,97	1,28
21,00	1,32
21,02	1,29
21,05	1,34
21,07	1,30
21,09	1,32
21,12	1,30
21,14	1,30
21,17	1,28
21,19	1,31
21,22	1,29
21,24	1,34
21,26	1,33
21,29	1,34
21,31	1,38
21,34	1,40
21,36	1,42
21,39	1,42
21,41	1,40
21,44	1,42
21,46	1,45
21,48	1,44
21,51	1,47
21,53	1,44
21,56	1,47
21,58	1,48
21,61	1,51
21,63	1,51
21,66	1,54
21,68	1,52
21,70	1,59
21,73	1,57
21,75	1,61
21,78	1,61
21,80	1,62
21,83	1,58
21,85	1,63
21,88	1,59
21,90	1,66
21,92	1,63
21,95	1,67
21,97	1,67
22,00	1,73
22,02	1,70
22,05	1,77
22,07	1,74
22,10	1,80
22,12	1,78
22,14	1,83
22,17	1,80
22,19	1,86
22,22	1,82
22,24	1,89
22,27	1,85
22,29	1,90
22,31	1,88
22,34	1,94
22,36	1,92
22,39	1,98
22,41	1,93
22,44	2,03
22,46	1,99
22,49	2,04
22,51	2,01
22,53	2,03
22,56	2,02
22,58	2,07
22,61	2,02
22,63	2,08
22,66	2,03
22,68	2,09
22,71	2,10
22,73	2,14
22,75	2,12
22,78	2,15
22,80	2,12
22,83	2,17
22,85	2,16
22,88	2,20
22,90	2,18
22,93	2,21
22,95	2,19
22,97	2,24
23,00	2,22
23,02	2,24
23,05	2,24
23,07	2,24
23,10	2,23
23,12	2,24
23,15	2,25
23,17	2,30
23,19	2,30
23,22	2,27
23,24	2,26
23,27	2,24
23,29	2,26
23,32	2,25
23,34	2,23
23,36	2,20
23,39	2,21
23,41	2,19
23,44	2,25
23,46	2,22
23,49	2,23
23,51	2,20
23,54	2,22
23,56	2,20
23,58	2,23
23,61	2,18
23,63	2,20
23,66	2,15
23,68	2,17
23,71	2,14
23,73	2,15
23,76	2,10
23,78	2,14
23,80	2,09
23,83	2,14
23,85	2,09
23,88	2,13
23,90	2,12
23,93	2,15
23,95	2,09
23,98	2,13
24,00	2,07
24,02	2,11
24,05	2,05
24,07	2,06
24,10	2,00
24,12	2,04
24,15	1,99
24,17	2,04
24,20	1,97
24,22	2,01
24,24	1,96
24,27	2,00
24,29	1,97
24,32	2,00
24,34	1,92
24,37	1,95
24,39	1,90
24,42	1,93
24,44	1,89
24,46	1,88
24,49	1,84
24,51	1,87
24,54	1,83
24,56	1,87
24,59	1,82
24,61	1,82
24,63	1,83
24,66	1,83
24,68	1,82
24,71	1,83
24,73	1,80
24,76	1,79
24,78	1,77
24,81	1,75
24,83	1,75
24,85	1,73
24,88	1,73
24,90	1,73
24,93	1,72
24,95	1,70
24,98	1,73
25,00	1,71
25,03	1,73
25,05	1,70
25,07	1,70
25,10	1,70
25,12	1,72
25,15	1,70
25,17	1,72
25,20	1,68
25,22	1,71
25,25	1,69
25,27	1,71
25,29	1,69
25,32	1,72
25,34	1,67
25,37	1,73
25,39	1,69
25,42	1,73
25,44	1,70
25,47	1,73
25,49	1,69
25,51	1,73
25,54	1,69
25,56	1,74
25,59	1,69
25,61	1,73
25,64	1,69
25,66	1,74
25,68	1,71
25,71	1,78
25,73	1,75
25,76	1,82
25,78	1,79
25,81	1,85
25,83	1,83
25,86	1,89
25,88	1,84
25,90	1,90
25,93	1,87
25,95	1,92
25,98	1,90
26,00	1,95
26,03	1,92
26,05	1,99
26,08	1,96
26,10	2,03
26,12	2,01
26,15	2,05
26,17	2,04
26,20	2,09
26,22	2,08
26,25	2,14
26,27	2,13
26,30	2,18
26,32	2,17
26,34	2,22
26,37	2,26
26,39	2,31
26,42	2,32
26,44	2,36
26,47	2,36
26,49	2,41
26,52	2,43
26,54	2,46
26,56	2,48
26,59	2,49
26,61	2,52
26,64	2,56
26,66	2,61
26,69	2,64
26,71	2,68
26,73	2,68
26,76	2,74
26,78	2,76
26,81	2,80
26,83	2,82
26,86	2,86
26,88	2,85
26,91	2,92
26,93	2,91
26,95	2,98
26,98	2,98
27,00	3,03
27,03	3,03
27,05	3,08
27,08	3,07
27,10	3,15
27,13	3,14
27,15	3,21
27,17	3,20
27,20	3,26
27,22	3,26
27,25	3,34
27,27	3,30
27,30	3,37
27,32	3,34
27,35	3,41
27,37	3,40
27,39	3,48
27,42	3,45
27,44	3,52
27,47	3,49
27,49	3,57
27,52	3,53
27,54	3,58
27,57	3,54
27,59	3,58
27,61	3,55
27,64	3,61
27,66	3,57
27,69	3,64
27,71	3,59
27,74	3,63
27,76	3,61
27,78	3,64
27,81	3,61
27,83	3,65
27,86	3,60
27,88	3,65
27,91	3,63
27,93	3,66
27,96	3,64
27,98	3,65
28,00	3,60
28,03	3,63
28,05	3,60
28,08	3,61
28,10	3,60
28,13	3,60
28,15	3,56
28,18	3,57
28,20	3,55
28,22	3,56
28,25	3,54
28,27	3,50
28,30	3,48
28,32	3,45
28,35	3,43
28,37	3,42
28,40	3,40
28,42	3,36
28,44	3,34
28,47	3,31
28,49	3,34
28,52	3,29
28,54	3,27
28,57	3,23
28,59	3,22
28,62	3,18
28,64	3,19
28,66	3,13
28,69	3,14
28,71	3,09
28,74	3,09
28,76	3,04
28,79	3,05
28,81	2,99
28,84	3,02
28,86	2,94
28,88	2,95
28,91	2,88
28,93	2,89
28,96	2,85
28,98	2,86
29,01	2,77
29,03	2,80
29,05	2,72
29,08	2,74
29,10	2,68
29,13	2,68
29,15	2,60
29,18	2,63
29,20	2,56
29,23	2,60
29,25	2,53
29,27	2,56
29,30	2,51
29,32	2,55
29,35	2,49
29,37	2,53
29,40	2,45
29,42	2,48
29,45	2,44
29,47	2,45
29,49	2,40
29,52	2,41
29,54	2,34
29,57	2,39
29,59	2,36
29,62	2,38
29,64	2,34
29,67	2,35
29,69	2,33
29,71	2,36
29,74	2,31
29,76	2,33
29,79	2,28
29,81	2,28
29,84	2,25
29,86	2,25
29,89	2,25
29,91	2,26
29,93	2,25
29,96	2,26
29,98	2,25
30,01	2,24
30,03	2,28
30,06	2,28
30,08	2,29
30,10	2,28
30,13	2,28
30,15	2,28
30,18	2,31
30,20	2,29
30,23	2,31
30,25	2,28
30,28	2,32
30,30	2,33
30,32	2,38
30,35	2,37
30,37	2,42
30,40	2,38
30,42	2,46
30,45	2,44
30,47	2,47
30,50	2,46
30,52	2,51
30,54	2,48
30,57	2,56
30,59	2,53
30,62	2,61
30,64	2,59
30,67	2,65
30,69	2,65
30,72	2,73
30,74	2,70
30,76	2,79
30,79	2,78
30,81	2,87
30,84	2,86
30,86	2,93
30,89	2,91
30,91	3,01
30,94	2,98
30,96	3,08
30,98	3,07
31,01	3,15
31,03	3,17
31,06	3,26
31,08	3,25
31,11	3,34
31,13	3,34
31,15	3,45
31,18	3,46
31,20	3,54
31,23	3,55
31,25	3,64
31,28	3,66
31,30	3,75
31,33	3,76
31,35	3,83
31,37	3,84
31,40	3,91
31,42	3,95
31,45	4,02
31,47	4,05
31,50	4,13
31,52	4,16
31,55	4,25
31,57	4,31
31,59	4,38
31,62	4,44
31,64	4,49
31,67	4,52
31,69	4,59
31,72	4,64
31,74	4,68
31,77	4,75
31,79	4,77
31,81	4,83
31,84	4,87
31,86	4,94
31,89	5,01
31,91	5,07
31,94	5,06
31,96	5,14
31,99	5,16
32,01	5,24
32,03	5,25
32,06	5,30
32,08	5,30
32,11	5,36
32,13	5,36
32,16	5,45
32,18	5,44
32,20	5,49
32,23	5,49
32,25	5,57
32,28	5,56
32,30	5,63
32,33	5,60
32,35	5,66
32,38	5,65
32,40	5,68
32,42	5,64
32,45	5,69
32,47	5,64
32,50	5,72
32,52	5,67
32,55	5,71
32,57	5,67
32,60	5,72
32,62	5,69
32,64	5,73
32,67	5,65
32,69	5,69
32,72	5,61
32,74	5,65
32,77	5,58
32,79	5,59
32,82	5,53
32,84	5,56
32,86	5,49
32,89	5,52
32,91	5,43
32,94	5,46
32,96	5,42
32,99	5,43
33,01	5,36
33,04	5,35
33,06	5,27
33,08	5,27
33,11	5,20
33,13	5,17
33,16	5,12
33,18	5,09
33,21	5,02
33,23	5,03
33,26	4,97
33,28	4,95
33,30	4,89
33,33	4,83
33,35	4,79
33,38	4,75
33,40	4,68
33,43	4,65
33,45	4,59
33,47	4,54
33,50	4,50
33,52	4,43
33,55	4,40
33,57	4,35
33,60	4,30
33,62	4,24
33,65	4,20
33,67	4,12
33,69	4,12
33,72	4,06
33,74	4,04
33,77	3,97
33,79	3,96
33,82	3,90
33,84	3,91
33,87	3,82
33,89	3,81
33,91	3,71
33,94	3,71
33,96	3,63
33,99	3,62
34,01	3,54
34,04	3,55
34,06	3,45
34,09	3,49
34,11	3,41
34,13	3,42
34,16	3,35
34,18	3,34
34,21	3,25
34,23	3,26
34,26	3,18
34,28	3,21
34,31	3,13
34,33	3,16
34,35	3,12
34,38	3,15
34,40	3,09
34,43	3,14
34,45	3,07
34,48	3,11
34,50	3,06
34,52	3,08
34,55	3,03
34,57	3,06
34,60	2,98
34,62	3,03
34,65	2,97
34,67	3,00
34,70	2,97
34,72	3,01
34,74	2,98
34,77	3,02
34,79	3,00
34,82	3,08
34,84	3,05
34,87	3,07
34,89	3,05
34,92	3,06
34,94	3,05
34,96	3,09
34,99	3,06
35,01	3,08
35,04	3,07
35,06	3,10
35,09	3,16
35,11	3,20
35,14	3,22
35,16	3,24
35,18	3,27
35,21	3,31
35,23	3,37
35,26	3,39
35,28	3,43
35,31	3,44
35,33	3,48
35,36	3,52
35,38	3,57
35,40	3,58
35,43	3,66
35,45	3,67
35,48	3,75
35,50	3,77
35,53	3,86
35,55	3,92
35,57	4,00
35,60	4,00
35,62	4,09
35,65	4,07
35,67	4,17
35,70	4,17
35,72	4,25
35,75	4,27
35,77	4,37
35,79	4,39
35,82	4,52
35,84	4,55
35,87	4,66
35,89	4,70
35,92	4,80
35,94	4,84
35,97	4,96
35,99	4,97
36,01	5,11
36,04	5,13
36,06	5,24
36,09	5,30
36,11	5,41
36,14	5,45
36,16	5,59
36,19	5,62
36,21	5,75
36,23	5,79
36,26	5,89
36,28	5,96
36,31	6,07
36,33	6,12
36,36	6,24
36,38	6,27
36,41	6,39
36,43	6,44
36,45	6,53
36,48	6,60
36,50	6,70
36,53	6,76
36,55	6,89
36,58	6,95
36,60	7,05
36,62	7,12
36,65	7,21
36,67	7,28
36,70	7,35
36,72	7,39
36,75	7,46
36,77	7,53
36,80	7,59
36,82	7,66
36,84	7,68
36,87	7,73
36,89	7,78
36,92	7,85
36,94	7,90
36,97	7,95
36,99	7,95
37,02	8,05
37,04	8,09
37,06	8,15
37,09	8,16
37,11	8,19
37,14	8,19
37,16	8,24
37,19	8,21
37,21	8,26
37,24	8,23
37,26	8,26
37,28	8,26
37,31	8,30
37,33	8,27
37,36	8,31
37,38	8,27
37,41	8,31
37,43	8,26
37,46	8,26
37,48	8,21
37,50	8,23
37,53	8,15
37,55	8,17
37,58	8,07
37,60	8,07
37,63	7,99
37,65	8,01
37,68	7,92
37,70	7,92
37,72	7,81
37,75	7,85
37,77	7,76
37,80	7,74
37,82	7,62
37,85	7,58
37,87	7,46
37,89	7,46
37,92	7,33
37,94	7,32
37,97	7,18
37,99	7,15
38,02	7,08
38,04	7,06
38,07	6,95
38,09	6,90
38,11	6,77
38,14	6,74
38,16	6,63
38,19	6,57
38,21	6,45
38,24	6,38
38,26	6,26
38,29	6,21
38,31	6,11
38,33	6,06
38,36	5,97
38,38	5,89
38,41	5,82
38,43	5,75
38,46	5,67
38,48	5,66
38,51	5,58
38,53	5,49
38,55	5,41
38,58	5,32
38,60	5,27
38,63	5,19
38,65	5,10
38,68	5,02
38,70	4,95
38,73	4,88
38,75	4,86
38,77	4,79
38,80	4,76
38,82	4,69
38,85	4,65
38,87	4,59
38,90	4,57
38,92	4,49
38,94	4,46
38,97	4,36
38,99	4,35
39,02	4,29
39,04	4,27
39,07	4,20
39,09	4,20
39,12	4,13
39,14	4,16
39,16	4,08
39,19	4,09
39,21	4,04
39,24	4,06
39,26	3,98
39,29	4,01
39,31	3,94
39,34	3,99
39,36	3,93
39,38	3,97
39,41	3,92
39,43	3,94
39,46	3,88
39,48	3,94
39,51	3,87
39,53	3,91
39,56	3,87
39,58	3,93
39,60	3,92
39,63	3,99
39,65	3,94
39,68	4,01
39,70	4,00
39,73	4,05
39,75	4,05
39,78	4,09
39,80	4,08
39,82	4,14
39,85	4,14
39,87	4,20
39,90	4,23
39,92	4,27
39,95	4,31
39,97	4,37
39,99	4,40
40,02	4,48
40,04	4,50
40,07	4,54
40,09	4,57
40,12	4,61
40,14	4,67
40,17	4,72
40,19	4,76
40,21	4,82
40,24	4,89
40,26	4,96
40,29	5,06
40,31	5,13
40,34	5,23
40,36	5,28
40,39	5,37
40,41	5,44
40,43	5,55
40,46	5,59
40,48	5,70
40,51	5,72
40,53	5,83
40,56	5,88
40,58	6,00
40,61	6,07
40,63	6,22
40,65	6,26
40,68	6,42
40,70	6,48
40,73	6,64
40,75	6,70
40,78	6,82
40,80	6,86
40,83	7,01
40,85	7,06
40,87	7,21
40,90	7,25
40,92	7,40
40,95	7,49
40,97	7,64
41,00	7,71
41,02	7,89
41,05	7,97
41,07	8,15
41,09	8,22
41,12	8,36
41,14	8,44
41,17	8,58
41,19	8,63
41,22	8,79
41,24	8,85
41,26	8,99
41,29	9,09
41,31	9,24
41,34	9,33
41,36	9,49
41,39	9,57
41,41	9,73
41,44	9,83
41,46	9,97
41,48	10,04
41,51	10,16
41,53	10,24
41,56	10,37
41,58	10,43
41,61	10,54
41,63	10,57
41,66	10,68
41,68	10,76
41,70	10,87
41,73	10,93
41,75	11,02
41,78	11,06
41,80	11,17
41,83	11,23
41,85	11,30
41,88	11,34
41,90	11,37
41,92	11,40
41,95	11,45
41,97	11,48
42,00	11,52
42,02	11,55
42,05	11,55
42,07	11,59
42,10	11,60
42,12	11,61
42,14	11,61
42,17	11,61
42,19	11,57
42,22	11,63
42,24	11,58
42,27	11,59
42,29	11,53
42,31	11,53
42,34	11,48
42,36	11,44
42,39	11,33
42,41	11,34
42,44	11,26
42,46	11,24
42,49	11,13
42,51	11,09
42,53	11,01
42,56	11,00
42,58	10,88
42,61	10,86
42,63	10,72
